fileName,Max Dep Ref,GraphBuildTime,NoCompLookupSize,NoCompLookupTime,NoCompPostProcessedLookupSize,NoCompPostProcessedLookupTime
VIL-2018-10.xlsx,22:AE16,100,14,1,14,1
covid-19-dashboard_1-31-2021.xlsx,TestingByDate (Test Date):C3,116,374,2,1,2
Capstone_Lariat.xlsx,2019_Fleet_Planning:C17,3446,26,0,26,0
Pagina_Inicio_PN.xlsx,Datos Pagina Inicial:Z491,99,5,0,4,0
Fact2Sheet_Corona_20200706.xlsx,7_Average_Fat:HQ2,595,5729,387,5728,391
BAO CAO CHI 16.10-22.10 TEMPLATE.xlsx,Chi tiết:L7,501,15823,128,15823,144
Day4.xlsx,Calculations:QX215,1356,4,0,4,0
工作簿1-20181122124718157.xlsx,不良明细:CBJ5,104,2,1,1,1
Employees_data.xlsx,10000 Records (2):AA9021,368,5,0,5,0
DRAFT_COC_database_20200915_2056_SENT_TO_NTMWD.xlsx,COC_RiskScore:S1,705,916,7,916,8
informe-seguridad-social-octubre-2018.xlsx,Primas RV y SP x Cñía:T31,159,16,0,6,0
lecture6p_2021.xlsx,F-F_Research_Data_Factors_daily:F656,65,1,0,1,0
REMISIONES--DICIEMBRE    --- 2 0 1 4.xlsx,OBRADOR REM :A2,1124,265,2,265,2
benjamin_rogers__1261__Consolidated 6 Peaker-062000.xlsx,Depreciation:Z49,73,543,4,543,5
refer.xlsx,REFER:P231,298,2,0,1,0
REMISIONES   OBRADOR   MARZO    2017.xlsx,E N E R O      2 0 1 7      :E3270,225,6,0,6,0
project19.xlsx,Exponential:A7578,87,1,0,1,0
Boksmodel.xlsx,Boksmodel:K3,1576,23166,368,23166,388
Kickstarter_Challenge 1.xlsx,Outcomes Based on Goals:D4,183,4,0,1,0
relacao_geral_-_vodanet_-_22-08-2014.xlsx,Anatel:N1213,175,227,1,1,1
manual_grad_rates_corrections_2018.xlsx,grad_rates:R24,84,3,0,2,0
oysters_gtm.xlsx,SPAT:D6025,267,1,0,1,0
px-x-1702020000_105 - Parteien - filledup.xlsx,px-x-1702020000_105:C43389,1362,1,0,1,0
【东吴银行】老16家上市银行不良率汇总.xlsx,工行:AS34,290,1433,13,1432,14
hw_6_2.xlsx,model:D2195,211,12298,132,12298,144
USA list.xlsx,Feuil1:E2,146,4012,31,1,32
suicide_data_minimal.xlsx,Total 2005-2011:E8,60,13,0,13,0
工作簿1-20181122164802381.xlsx,不良明细:CBJ5,109,2,0,1,0
虎林码头11月过车详情.xlsx,202011:G10660,365,1,0,1,0
dt upload SIMP MEI 2018.xlsx,Sheet2:A643,317,1603,10,1,10
VIL-2015-08.xlsx,AUG 26:Q10,71,9,0,9,0
分解法乘法 C.xlsx,分解法:R41,852,35050,6494,35050,6532
House_Election_Data_1994.xlsx,Candidates:F13,2124,1257,7,1,8
Known Distributions (2).xlsx,Fun with colors:C2003,251,2000,13,1,13
재료비.xlsx,07. IK:H2,3230,5559,109,5559,113
test-products.xlsx,луковатый:J9,651,448,5,447,6
数据分析岗位招聘分析.xlsx,筛选职位:P4738,424,3,0,1,0
100ms.xlsx,Data:BV3,196,2980,19,2910,21
工作簿1-20181122135748760.xlsx,不良明细:CBJ5,104,2,0,1,0
UWP_Pointer_Log.xlsx,Drag_Swipe:L5,383,1708,10,4,10
All naked-eye visible stars & nebulae.xlsx,Sheet1:E1083,533,1,0,1,0
restaurants_시트로나눔_1102.xlsx,식육(숯불구이):AA42,514,3,0,2,0
Oithona_Microsetella_1.xlsx,Лист1:T1814,416,2,0,1,0
FlowCalib.xlsx,Napa:X7,4961,13150,236,13150,248
VIL-2015-10.xlsx,OCT 10:Q10,74,9,0,9,0
0.41147314357174-1-Administrador-2021-07-15-SUBSIDIOS MAYO SAC.xlsx,Hoja1:T845,160,3,0,2,0
zad5.xlsx,D:M1,122,6444,44,6444,51
Oligo Printer Layout.xlsx,Sheet2:DM82,236,7055,55,7055,63
cerner_model.xlsx,CodeSet:G55,185,10841,82,1,89
day 10 create data.xlsx,Sheet5 (5):AN48,583,4090,34,4090,38
Raw_data_signals.xlsx,computation:C1222,357,6130,52,6130,59
初中科学浙江初中科学中考真题及模拟试卷分析表2的副本.xlsx,Sheet1:AK618,362,2,0,2,0
Dashboard_M5_Price_Monthly_2018-09-17-02-09-03.xlsx,SNG:I43106,121,463,3,1,3
Distrito-5.xlsx,DETERMINACION:D6,124,74,1,58,1
05.3. S&P500-KOSPI200 (실습결과).xlsx,sheet1:B10,86,1,0,1,0
VIL-2015-01.xlsx,JAN 18:Q34,76,9,0,9,0
工作簿1 - 副本-20181126095151763.xlsx,不良明细:CBJ5,105,2,0,1,0
kevin_ruscitti__20347__03-21-00 daily volsAM.xlsx,03-21-00AM:CC446,428,1,0,1,0
医療需要予測ツール_オミクロンとブースター考慮版v3_20220103.xlsx,短期予測:B24,232,8545,105,8539,116
Kickstarter_Challenge_copy.xlsx,Outcomes Based on Goals:B2,147,4,0,1,0
Employment and Wage Data Project - FINAL.xlsx,Main Data:B2,141,3458,21,3458,23
DataSet.xlsx,Sheet6:AC18,90,24,0,23,0
AHP_Psychometric - weighted.xlsx,AHP Example:O85,295,482,6,482,6
Scen_SE_ELC_DH-Pipes.xlsx,Next_to_DH_W_D:E2,125,443,2,2,2
Copia de carga 4 playera.xlsx,datos de carga:AF4,81,23,0,2,0
Consistency Analysis of QS 2016.xlsx,Fac Stud:C131,133,9,0,7,0
2019-06-15-0720_dryopteris_carthusiana.xlsx,Measurements:E13,326,6600,61,6600,68
Input_data_general.xlsx,Prod_limit_country:D1,2247,30,0,1,0
Sta Hujan Pegasing.xlsx,Bulanan:A68,111,32,0,32,0
Kickstarter_Challange.xlsx,Outcomes Based On Goals:B10,184,4,1,1,1
Sendy.xlsx,Raw Data:H508735,149,4567,29,1,31
工作簿1 - 副本-20181123094545958.xlsx,不良明细:CBJ5,223,2,0,1,0
PID-Simulator.xlsx,Calculation:B11,2181,127,1,125,1
Vinci.xlsx,n100:L7,884,33875,461,33875,527
CDBG FY18.xlsx,reallocations and reductions:I9,138,39,0,3,0
credit_test_my_data_1.xlsx,Лист1:X4105,483,1,0,1,0
DT-2020-N-B53-TT343-56.xlsx,40:BA1131,1320,163,3,163,3
Apple Appstore Data.xlsx,Apple Appstore Data:J4599,128,1,0,1,0
timeseries_tracertest_Kortright_7hr.xlsx,Hydrograph_TracerTest:D544,532,5608,37,1,37
2019-05-13-0954_abies_pinsapo.xlsx,Measurements:E13,326,6600,62,6600,69
band.predicting diamond prices project.xlsx,Forecast scenarios:C24,109,15,0,15,0
工作簿1 - 副本-20181123094654875.xlsx,不良明细:CBJ5,104,2,0,1,0
StarterBook-Aherrup.xlsx,Data:N1586,233,2,0,1,0
outputTablesState.xlsx,7.3_FL_WA:AK19,2290,279,2,250,2
REMISIONES--MARZO    --- 2 0 1 5.xlsx,OBRADOR REM :A2,1137,265,2,265,2
Skill_Data_PD2.xlsx,Sheet1:B833,298,179,2,179,2
KickStarter My Chart.xlsx,Bonus-Goals:B3,319,4,0,1,0
Metrics.xlsx,MCofA:C8,313,4,0,3,0
Dataset 1 - Baseline - 01.xlsx,TimeSeries:G1273,632,8,0,3,0
analysis_step_wise_l1.xlsx,normalizing:D245,62,979,6,979,7
Reference Ch. test@1M SPL PCB Display ON_210216.xlsx,FFT_R2R5@Port Type:D36832,2189,2,0,1,1
PriceBlotterBond.xlsx,BondPrice:D5634,428,2,0,1,0
charitychoice.co.uk.xlsx,Charitychoice.co.uk Data:E20796,1362,1,0,1,0
2019-05-16-1035_empty_racir.xlsx,Measurements:E13,322,6600,62,6600,69
StarterBook - Alon Rosner.xlsx,Data:N3628,267,2,0,1,0
GaussianClusterTest.xlsx,test old faithful:A283,335,20147,282,20147,300
JUNIO RAUL  2016.xlsx,PERNIL CON PIEL:G9,424,2420,20,1,20
工作簿1 - 副本-20181126100441319.xlsx,不良明细:CBJ5,192,2,0,1,0
SMOK.xlsx,Arkusz1:A2,369,14011,145,14010,155
Ashley County Medical Center.xlsx,OP Services:E2205,1600,25,0,4,0
Objectlist2.xlsx,Tabelle4:E22,328,2,0,2,0
compareFixedCNY.xlsx,Sheet1:B3005,118,1,0,1,0
1.1 3.17. Practical example. Confidence intervals_lesson.xlsx.xlsx,Al Bundy:C14970,627,14967,128,3,134
data-1-1-3-StarterBook.xlsx,Kickstarter:D3797,144,1,0,1,0
zacni_0.xlsx,Percentiles:B2,616,6064,106,6063,110
Excel_Crowdfunding_data.xlsx,Stat_Analysis:C14,213,5,0,1,0
2020年慢病预算(12.12调整稿).xlsx,老店新客门店:CA11,930,5525,74,5525,79
7.1.Practical-example.Confidence-intervals-lesson.xlsx,Al Bundy:C14970,639,14967,138,3,144
(1)27-B.xlsx,27-B:C104702,1118,1,0,1,0
工作簿1-20181122165042480.xlsx,不良明细:CBJ5,105,2,0,1,0
工作簿1 - 副本-20181126094353956.xlsx,不良明细:CBJ5,104,2,0,1,0
2_result.xlsx,fuzzy_2_subset:B643,504,16,0,4,0
Working Sample 3-20-2017.xlsx,7 day sales:D36156,3841,1,0,1,0
VIL-2014-09.xlsx,SEPT 18:Q34,69,9,0,9,0
REMISIONES----OBRADOR---JUNIO    2016.xlsx,REMISIONES ABRIL  2016  :B3,836,4062,27,1,27
bi_altorendimiento_dat2.xlsx,Alto rendimiento:D444,206,2,0,1,0
drah_compliant_cy19.xlsx,DRaH:D33925,1186,1,0,1,0
Structural_Annotation.xlsx,OLD-Templates_ICL3:C2,625,11,0,4,0
Daily Update Data Agregat Covid-19 Jakarta.xlsx,RDT Ag:A50,246,149,1,1,1
Sales Data.xlsx,Orders:C5000,134,1,0,1,0
MP_calc_mitMatrix_TGA.xlsx,PE_aug:AR10,161,470,4,1,4
Kickstarter_Analysis_CPZ.xlsx,Successful vs Unsuccessful:Q1476,321,5,0,5,0
7_17_Create_date_and_time_part_columns.xlsx,Sheet1:B35847,2559,4,1,1,1
2191.xlsx,シート7:A3,596,2320,17,2304,19
RKC regression current.xlsx,up to 11 sizeweight regress:K1608,101,13,0,13,0
Repetition_N.01_TR.5_formulas.xlsx,Repetition_N.01_TR.5:B4652,172,2,0,2,0
leut-MDdata-5k.rect.normal.ascii.xlsx,5k.rect.normal.ascii:D9198,1389,3,0,2,0
gla-household-income-estimates-with-real-change.xlsx,LSOA11:AG3,4933,4835,30,1,31
velo-10min(2).xlsx,Feuil1:L1803,163,1,0,1,0
W1KG13126-37.xlsx,Sheet1:E2,612,14196,115,14196,131
2019-06-13-0721_pinus_heldreichii.xlsx,Measurements:E13,327,6600,60,6600,66
TPV4.9.xlsx,轉換處:C4,1360,20293,227,20293,246
RS_2017-18_data_by_LA.xlsx,PHE Check:G4,51,1334,11,1329,12
jane_tholt__13118__Resend 081701 Sent out to Customers.xlsx,Summary:B128,74,1485,32,1485,34
Bordeaux - Sorties - 1718-1754 (-).xlsx,1718-1754:N18961,4134,3,0,2,0
STN_Forecast_Fixture.xlsx,Departures & lanes:AX106,168,63,1,4,1
Scores for Streptavidin Mutations.xlsx,Sheet11:AF1458,267,2186,20,1,21
myodds_history_20212022_new_leagues.xlsx,OV-UN model DIVS:C18,1243,15,0,14,0
REPORT T05 - 2018.xlsx,Waste Qty:E129,4368,1088,11,1088,12
ReportData.xlsx,ReportData:AB246,213,1,0,1,0
HPL_Births10_14_SMCO.xlsx,Play:C16,370,1,1,1,1
Argentina data(1918).xlsx,Ceres:A76,714,1,0,1,0
walkingFast_euler.xlsx,walking_euler:A1,146,7499,38,1,39
eurovision_song_contest_1975_2017v4.xlsx,Data:F30158,888,1,0,1,0
NHL2011-12.xlsx,SkaterStats:S575,261,6,0,2,0
Cascades_Master_File_20181029_V1.xlsx,Master:F1164,352,1,0,1,0
2019-05-26-1023_oxalis_oregana.xlsx,Measurements:E13,326,6600,103,6600,107
Xkvbawue2.xlsx,Farbe:A2,349,8831,59,2,60
Vitorvic_keySample_Compare_Output1538699558946.xlsx,Sample_Compare_Output1538699558:B2474,1755,1,0,1,0
SAM-0.1 OR30x100-0.50_6 dataset analysis.xlsx,State026:B88,509,6,0,1,0
VIL-2016-06.xlsx,JUNE 6:Q23,69,12,0,12,0
WV_2012.xlsx,AL_asphalt material:D26575,1218,878,7,876,7
Excel challenge.xlsx,BonusStatAnalysis:B794,529,2202,25,35,26
dart_message_generator.xlsx,ent_poly:A28,1792,8479,84,8479,90
pattern_test.xlsx,KQT 2:W28,353,10,0,1,0
trips.xlsx,trips:G15258,1343,1,0,1,0
BurnTest180716.1.xlsx,BurnTest180708:S2,7297,113014,1299,113014,1447
resource discovery 500.xlsx,resource discovery 500:D316,145,3,0,2,0
Zbiornik.xlsx,Arkusz2:B14,492,21845,236,21845,261
KickStarter_Analysis_using_Excel.xlsx,Bonues Statistical Analytics:B86,213,4,0,1,0
mercury1650.xlsx,sim:BB918,9660,2,0,2,0
PLANILLA DE REMISIONES DE MAYO 2016-01.xlsx,MAYO:F1116,142,13,0,10,0
BBG_Security_Application_User_List_v5_34.xlsx,Position:AZ5,28399,2276,17,4,18
manual_A_coef.xlsx,age.ds300k.intersect.batch.aa.t:D1943,199,3,0,2,0
hero.xlsx,英雄军衔配置表:P4,112,1259,8,1258,9
python_MRI_matrix_testing.xlsx,MRI z-score Matrix:CDC5,2282,1,0,1,1
信息技术服务业景气指数&市场风险预警数据.xlsx,Sheet3:M13,63,632,5,623,5
Unit 1 Homework-Kickstart My Chart.xlsx,Goal Outcomes:B10,208,4,1,1,1
9_Nov.__2016_Yellow___2015-2016___2_.xlsx,Sheet2:M1143,864,14,0,13,0
Yields_quotes.xlsx,Yields_quotes:K1417,1860,10,0,5,0
MacIC-Portfolio_V5.xlsx,Portfolio Metrics:J4,524,12,0,6,0
吴沄力S400384106.xlsx,速美免漆下料单:O3,84,182,1,182,2
Global Coal Plant Tracker July 2020 China plants only -- CENSORED.xlsx,Coal units:X4569,7267,34,1,2,1
mary_fischer__25415__yr 2001 Commissioning Summary 2-26-02.xlsx,Feb 2002:A9,117,858,8,850,8
relacao_geral_-_vodanet_-_11-06-2014.xlsx,Anatel:N1213,171,227,1,1,1
BAU Generation Capacity Lifetime.xlsx,US Hydro Lifetime:I1107,637,5,0,4,0
SAM-0.01 OR30x100-0.50_1 dataset analysis.xlsx,State026:B88,511,6,0,1,0
Excel HW.xlsx,Data:E3508,220,2,0,2,0
工作簿1-20181122134456020.xlsx,不良明细:CBJ5,102,2,0,1,0
Challenge 1 - Kickstarter Data.xlsx,Outcomes Based On Goals:C9,396,6,0,4,0
【CSOT OCL_FY21 75AR (SSV) 】 SMLD Quality Data Workbook.xlsx,InProcess Conf:BA864532,543,9678,76,9678,84
工作簿1-20181122134442335.xlsx,不良明细:CBJ5,108,2,0,1,0
Excel_dataVis.xlsx,New Sheet & Bonus:B9,217,6,0,4,0
ISTC_February_2017.xlsx,Items Sold to Customers:F254,72,8,0,8,0
ZIP_COUNTY_032020.xlsx,ZIP_COUNTY_032020:A10954,556,1,0,1,0
serverOutput_019.xlsx,serverOutput_019:B1,299,11913,92,11912,102
Kimblesworth CD Weir Logger.xlsx,Flows:C10595,1838,57045,548,57045,627
Relatorio Indices Finais_DIPAM_2010-2017.xlsx,DIPAM_2010:E298,1970,2584,21,2584,22
8路201303单程运营统计.xlsx,Sheet7:G128,103,2,0,2,0
2060.xlsx,シート7:A3,628,2320,14,2304,15
uP_all_soft_220104.xlsx,Comparison:Z13,91,45,0,45,0
Senate Full Contribution Data.xlsx,Senate Full Donation Data:M17738,1282,1,0,1,0
2021 DC WGWIDE hom-west IE 2020 Landings and age.xlsx,lengthVIIj2:B10,108,55,0,1,0
Stock Forecast.xlsx,Virgin Megastore UAE:AZ3,106,511,5,511,6
copia 7 Maaji Product Master File rev.xlsx,Data_2 (saya - primer reporte):K4832,861,7,0,3,0
Real-Statistics-Examples-Distributions.xlsx,Weibull 3:D3,147,999,6,1,79
2019-07-03-0837_osmunda_regalis.xlsx,Measurements:E13,331,6600,63,6600,71
Argentina data(1916).xlsx,Ceres:A158,783,1,0,1,0
截止1月15日24时-输入及本土病例省份及来源.xlsx,10.17输入累计:CO3,343,3,0,3,0
01-Excel_Homework_Instructions_StarterBook.xlsx,Kickstart:E539,221,2,1,1,1
西安二手房（链家）.xlsx,Sheet:G1,185,3000,21,1,22
H_Auto_1_5Hubs_tariffs_FTL.xlsx,H_Auto_1_5Hubs_tariffs_FTL:A328,222,3,0,1,0
eurovision_song_contest_voting_dataset.xlsx,Data:F44121,1040,1,0,1,0
calendar_stress_test.xlsx,cal:A45905,6637,7,1,1,1
Scen_SYS_SubAnnual_Data.xlsx,FILL:AH4,2748,1280,13,1280,14
数据库-1.xlsx,辅材:M2,255,709,9,708,10
Homework_StarterBook_DueFeb3.xlsx,Bonus:D5,221,4,0,1,0
Kickstart_PBF.xlsx,Bonus:D2,373,4,0,1,0
Logistica.xlsx,Base:B7,1511,667,7,667,8
17上(中国) 受注・売上実績1703.xlsx,●17.03実績＆計画:Z113,241,215,2,215,2
breastcancer_mcar_normal_nucleoli_consolidado.xlsx,breastcancer_mcar_#campo#_20:B85,213,43,0,43,0
kc_house_data.csv - Copia atualizadinho.xlsx,Página1:D17471,190,1,0,1,0
2019-06-18-1012_empty_racir.xlsx,Measurements:C13,332,6600,64,6600,72
Projected areas_C2M34_nb pots_corrected.xlsx,Feuil1:E3430,354,3,0,1,0
Stock NOV-DS 6 Jan 2013.xlsx,WITHOUT ZERO:G1721,419,2,0,2,0
GL_Driver_Safety_Report_ferguson_20211031_101132.xlsx,Report:Y5,82,2526,14,1,14
工作簿1-20181122162114722.xlsx,不良明细:CBJ5,102,2,0,1,0
school-enrollment-ell-special-education-2006-21.xlsx,2010:I1393,448,2,0,2,0
TP2.xlsx,Sheet30:B35,213,7,0,6,0
SP500_Daily.xlsx,SP500:E15643,890,8,0,8,0
tracker_combined.xlsx,Tracker Data:Q575,452,2,0,1,0
VW8637.xlsx,VW8637:E5993,388,1,0,1,0
0.xlsx,Sheet1:B419,846,1,0,1,0
KickstartMyChartAnalysis.xlsx,Bonus Statistical Analysis:F466,72,10,0,10,0
Monsoon2017_ Storage and Discharge.xlsx,Kalmodi:A11,220,152,0,1,0
Thomeer_spreadsheet_Clerke.xlsx,Sample1:D4,73,2954,27,2954,29
SCDNR_Sheepshead.xlsx,SizeByMo:N45,56,6,0,6,0
NHUNG - NCC - CÔNG NỢ PHẢI TRẢ CN3.xlsx,CHI VP:A2,107,181,1,1,1
NGC_simbad.xlsx,Sheet1:I5554,417,1,0,1,0
有限元-试验力位移曲线.xlsx,曲线对比 (2):AL20,538,74,0,74,0
HW1Excel.xlsx,Sheet1:E3540,331,2,0,1,0
工作簿1 - 副本-20181124094409794.xlsx,不良明细:CBJ5,106,2,0,1,0
data processingfn (1).xlsx,VA:C4,416,1704,11,1704,12
index correl and deferred effect.xlsx,日CORREL:B4792,915,405,5,397,6
samplexls.xlsx,Financing:D294,510,40,1,28,1
2015SecSport.xlsx,Sheet7:B262,100,3,0,3,0
john_arnold__15461__NFL99.xlsx,Trades:AF5,379,458,4,2,4
Лаба по химии.xlsx,Лист1:F803,85,1775,10,1775,11
191126P2_ROIAnnotationSummary_200218.xlsx,Flash68_annot:A2,261,182,1,1,1
maoyanMovies.xlsx,Sheet1:E10,35,1,0,1,0
COCODataset.xlsx,Sheet1:C3745,1113,3,0,3,0
NL.xlsx,CHAR Calcs:BB216430,3265,916,10,2,10
rainfall.xlsx,Worksheet:I4092,195,5,0,5,0
Kick Starter Challenge - StarterBook - Submission.xlsx,Outcomes based on goals:E10,226,16,0,4,0
Tio Cash Master 0700 PS One Million Test Prime.xlsx,just another 30:I1,18611,78501,757,1,801
all_placements.xlsx,all_placements:O14,408,21954,165,21954,193
Thoughtful Comments Labelling.xlsx,Validation:E891,116,1,0,1,0
45D-4.xlsx,Load-Displacement:D25214,222,1340,10,1332,11
SKQ201617S_CTD_Profile_CF.xlsx,PAR:O3,777,2396,11,2395,13
Energy_Use_Sector_Fuel_Type.xlsx,MER_T02_02-3:A17295,1715,3,0,1,0
2019-05-16-0728_empty_racir.xlsx,Measurements:E13,374,6600,59,6600,64
RESULTADOS-OFICIALES-DISTRITO-09.xlsx,BASE:BE1160,5023,9,1,6,1
chicago-starter.xlsx,guns:A377,153,1,0,1,0
33067.xlsx,11-04-19:D11,180,8,0,1,0
KF Lariat Rental Profitability Model.xlsx,Model:E11,3431,26,0,25,0
Edwin Head Count Diciembre_2021.xlsx,NOV TURNOS:F4,84,7,0,7,0
42 time points LCM nanostring log notmalized.xlsx,Sheet3:B76,135,84,1,1,1
ClusterFPS_Statics7.xlsx,result-192.168.0.82:D137,249,4,0,3,0
Project 2 Analyze Survey Data.xlsx,create category:A54,154,88,0,1,0
9263.xlsx,シート7:A3,599,2320,17,2304,19
New File Created.xlsx,Sheet1:Z7135,230,1,0,1,0
Module 1 - People and households - Numbers.xlsx,femmes_couples_sans_enfants_age:E347,131,4,0,2,0
T-measures  For modification.xlsx,Sheet0:F6375,365,1,0,1,0
image-1631663008654.xlsx,2021.02 Análisis:R2,330,1956,22,1956,24
Overall_manual_old_with0.5.xlsx,Overall:J52,41,3,0,1,0
sales.xlsx,Orders:C5000,133,1,0,1,0
TrajectoryCalculator-new-3D.xlsx,BattedBallTrajectory-2:AB436,247,20,0,20,0
보람튜브 전체 데이터_형태소 분석.xlsx,전체 상대빈도_원본:D4884,464,4938,171,2,172
TrackingVolunteerContributions.xlsx,December 2015:D1359,257,1,0,1,0
2019-06-17-0715_picea_abies.xlsx,Measurements:E13,324,6600,61,6600,68
Kickstarter_Challenge1.xlsx,Outcomes Based on Goals:D7,143,4,0,1,0
New_Crude_All_manipulated.xlsx,try:H2,128,5316,26,1,27
Homework 1 Excel-Challenge.xlsx,StarterBook:P1715,219,2,0,1,0
fable2.xlsx,IMU1:A2,432,5118,54,5118,58
Alexandra Rombos Excel Level 1.xlsx,Data Security:L26,504,6,0,2,0
指數平滑法1081111.xlsx,holt JP8:C152,829,31132,334,31132,378
log6.xlsx,log6:A3277,165,3002,20,3,21
NCSP Lat errors.xlsx,Taul1:A169,271,6,0,1,0
hm_kickstarter_analysis_5-2-2021.xlsx,Crowdfunding Data:J3711,150,1,0,1,0
2019-05-16-1007_berberis_darwinii.xlsx,Measurements:E13,360,6600,59,6600,65
stock_universe_screening_2017_01_06.xlsx,BBG link:E215,146,2,0,1,0
estimativa_dou_2017.xlsx,Municipios:C5249,91,1,0,1,0
cooper_richey__4041__EOL_Enpower_deals.xlsx,DATA:F1946,68,3,0,1,0
Excel1 Homework.xlsx,Sheet8:B251,355,6,0,1,0
UW PokéDex GO.xlsx,3.0.0 Reverse Search Helper:B10,304,1900,14,1900,15
工作簿1-20181122160818045.xlsx,不良明细:CBJ5,102,2,0,1,0
static_quest_4_processing.xlsx,1_processing_time:C132,190,100,0,1,0
Seguimiento de Evaluación por Unidad_ejemplo (1).xlsx,Final:B23,65,257,2,257,2
Hauxley North Compiled.xlsx,Content:B17679,351,1,0,1,0
calculs.xlsx,urgent brake:E2,3820,80734,849,80734,960
IDX Stock Symbol Category Market Cap.xlsx,Clean Yahoo:S26,250,1196,10,1167,11
Overwinter_Detection_Results_JD.xlsx,w50a23:E1630,113,7,0,6,0
VIL-2016-02.xlsx,FEB 7:Q18,67,12,0,12,0
Kickstarter_Challenge.xlsx - Copy.xlsx,Outcomes Based on goals:C10,184,4,0,1,0
Data Prep for Aging Pop.xlsx,TCCC data:BF17,631,1024,11,1024,12
S_143_164_09-09-09-15-03.xlsx,Form:F5780,234,3,0,3,0
Sampling-distribution-example_Sample-size-effect_Confidence-Intervals.xlsx,Sample Size Effect-Mean and SE :A1539,609,1001,5,3,5
KPMG Data Analytics Project Excel Sheet solved.xlsx,NewCustomerList:V420,696,1000,7,1,7
NHL 2012-13.xlsx,Main Page:Q647,2186,26,1,11,1
delete_missings.xlsx,Sheet1:I27722,971,2,0,2,0
Report_Template_INDEX.xlsx,OP2:B10,646,1931,16,1931,17
2015하수도통계(최종).xlsx,11_1하수처리수재이용:B96,7360,150,1,113,1
EventLog_2.xlsx,Sheet1:E108482,1850,27119,193,1,199
P12-Churn-Modelling - Forecast.xlsx,P12-Churn-Modelling - Forecast:B8,1096,50003,410,50001,461
2020年7月消耗表.xlsx,vivo:AG311756,968,55,0,55,0
百济-计算百分比.xlsx,计算百分比:C303,167,33,0,1,0
benjamin_rogers__1051__Consolidated 6 Peaker-051800.xlsx,Depreciation:Z49,73,543,5,543,5
label_sponsor_data.xlsx,anno_data:D1783,623,3,0,3,0
Lab2.xlsx,StoreCopy:G405,162,11,1,4,1
MM1-0626SSM-6700.xlsx,IF Response:H15,101,103,1,2,1
calculo consumos cloud aws.xlsx,BE analysis:F1281,318,24,1,24,1
relacao_geral_-_vodanet_-_14-03-2014.xlsx,Anatel:N1213,171,227,1,1,1
benjamin_rogers__1169__Base.xlsx,Debt:E160,103,1344,12,1323,13
Exari.xlsx,CLM:Q25,36,3,1,3,1
Space Engineers Data.xlsx,S&S Analysis:X10,839,24,0,24,0
3_Orçamentos.xlsx,Calculo Vendas Software:AO13,72,205,3,205,3
Karimunjawa Data - Fish.xlsx,B.Karimunjawa-2012:AB33016,684,2,0,1,0
2019-05-11-1101_clethera_delvayi.xlsx,Measurements:E13,336,6600,71,6600,76
SathishKumar_Rajendiran_Group4_HW2.xlsx,M4-relay test.csv:R5596,1049,3,0,1,0
program.xlsx,дома:D143,634,1126,10,1120,11
Data set 10-03-2021(AutoRecovered).xlsx,selling expenses:C169,311,9,0,4,0
Exam 2 Items Sold template.xlsx,Parts Data:A1059,391,1,0,1,0
errol_mclaughlin_jr__10120__Chase-Stoneville Model 12_29_00.xlsx,Surety Bond Annuity:B11,978,8649,128,8640,134
inform-covid-19-risk-index-v012.xlsx,Vulnerability:AP195,162,764,5,764,6
aim120_amraap.xlsx,Barbados with AIM120-AMRAAP:B2,2224,47614,635,47614,682
InputData.xlsx,Sheet3:A8,6509,131455,1174,131454,1317
Taxa_Assignment_Matrix.xlsx,E:D1,5484,16252,237,1,245
negeri-sembilan-house-sale-26022021.xlsx,negeri-sembilan-house-sale-2602:F7931,143,9,0,9,0
EIS2019_database.xlsx,4.1.1:M5,93,296,1,296,1
association_info.xlsx,检查数据:Y68,182,714,6,4,7
20180913_Data_Import_Tool_Logic..xlsx,20180912_Data_Import_Tool_v1:FL2,14807,40740,447,40740,505
Model Input Document Satisloh V4.6 VFT-Orbit - CPQ.xlsx,Configuration:A6,50,977,5,3,5
Obstacle_Butane - 1.2.xlsx,Orgininal data V-L 30%H (2):R23,2239,10,1,6,1
Workings.xlsx,BTC_USD:L6,1480,39985,535,39985,583
SAM-0.01 OR30x100-0.75_3 dataset analysis.xlsx,State026:B88,702,6,0,1,0
VIL-2015-07.xlsx,JULY 19:Q10,73,9,1,9,1
BIM_물량집계 자동화 산출기준표_rC(20210903).xlsx,Gutters:AJ427,205,8,0,8,0
Kickstarter Challenge.xlsx,Outcomes Base on Goals Chart:B12,268,3,0,1,0
Dashboard_M2_Imports_Data_2018-09-11-18-57-51.xlsx,Dashboard M2 Imports Data:Q61,179,497,4,11,4
’‘’00-2.xlsx,Load-Displacement:D742781,642,755,6,747,6
SAM-0.01 OR10x100-0.25_3 dataset analysis.xlsx,State026:B44,511,6,0,1,0
T 套装升星表.xlsx,套装数值:B25,213,1757,66,1757,68
Thomeer2019.xlsx,THOM_B-C_edt_2018_196:D4,118,4535,50,4535,55
VTP_MAU_EXCEL_V1.11.xlsx,Quan_huyen:L5,116,713,3,1,4
DB 10.3 DarwinCore.xlsx,data:C3368,3429,4,0,3,0
BBG_Security_Application_User_List_v5_46.xlsx,Position:AZ5,42233,3138,26,5,28
data_score.xlsx,Sheet1:M10838,137,1,0,1,0
