fileName,Max Dep Ref,GraphBuildTime,TACOLookupSize,TACOLookupTime,TACOPostProcessedLookupSize,TACOPostProcessedLookupTime
AllDataSpacing.xlsx,Raw Data:M4219,509,1,0,1,0
FirstLink - Copy 2.xlsx,logt via t:A4,732,9,0,9,0
Enhanced_0-level_11-4-2016.xlsx,Sheet1:A17,301,498,4,498,5
5_4_합성곱신경망.xlsx,학습:E16,817,1634,18,1634,19
all-geocodes-v2018 (1).xlsx,v2018geocodes:G7903,670,2,0,1,0
EDA.xlsx,training:C6273,62,10,0,9,0
Tio Cash Master 1450old Find Ratio Graph sq and ratio all shaded inverse curve.xlsx,1450 find sq ratio all :I5,417,5,0,2,0
控制图.xlsx,输入:C11,258,2,0,1,0
reference10_0.xlsx,Sheet0:B1011,142,1,0,1,0
Twin_house_O5_exp1_10minR1_volum.xlsx,Twin_house_O5_exp1_10min:D6318,3557,6,0,5,0
Texas Local Governments.xlsx,GSA SAM Data:M3768,44,1,0,1,0
updatedProduceSales.xlsx,Sheet:C22908,300,1,0,1,0
AdimAdimVeriMadencisi-07_RapidMiner-01_RegresyonBitcoin.xlsx,bitcoinEMA:B7,196,7,0,6,0
FY 2018-2019 Weekly Placements-Returns-Reconciliation Tracker.xlsx,Dailies Summary:C100,3268,312,4,312,4
relacao_geral_-_vodanet_-_08-05-2013.xlsx,Faturamento:H391,173,1,0,1,0
【第8回当日配布料】問題演習_第2回_確率.xlsx,（演習問題２）NYの気温データ:B14,546,1,0,1,0
Real-Statistics-Examples-ANOVA-1.xlsx,Anova Resamp 1:T6,216,6,0,6,1
basecase.xlsx,Timeseries:F7487,1465,1,0,1,0
Analysis_Final.xlsx,Graphs_RETURNS COMPARISON:O218,2198,11,0,10,0
sampleDistanceCalculations.xlsx,_fit235754964:D36,2121,4,0,3,0
uniworld_dipimp_test.xlsx,American Affiliates:E7092,1433,1,1,1,1
data_banknote_authentication.xlsx,Data:M2,365,12,0,6,0
DMS(Data Matching Schedule)_R0(Seq2)_220110.xlsx,Gutters:AB86,1409,9,0,9,0
StarterBookH Homework .xlsx,Bonus Backers Count:B813387,344,1,0,1,0
10gen_stwd_pct.xlsx,Lt Gov to Voting Statistics:M42,258,17,0,17,0
KPMG_file.xlsx,NewCustomerList:W368,862,3,0,1,0
Weather_Machakos-5PFA.xlsx,MK135PFA:K8457,1889,1,0,1,0
Supplemental_File_2.xlsx,Metab Abbr iJR904:B225757,4341,1,0,1,1
Weekly-covid-admissions-and-beds-publication-201105.xlsx,MV beds COVID:B893,461,190,1,190,1
Empoyee Master.xlsx,Corrections July 2019:C86,675,1,0,1,0
Input data.xlsx,Sheet2:Q2060,782,7,1,2,1
工作簿1-20181122164802462.xlsx,不良明细:CBJ5,251,1,0,1,0
big+troubles.xlsx,Action List:T26,186,18,0,12,0
MER_DataElements_Public.xlsx,de_currnames_namechange:B2,2084,1,0,1,0
covidImpact.xlsx,Sheet2:H31168,2910,1,0,1,0
SAM-0.05 OR5x100-0.75_6 dataset analysis.xlsx,State026:B66,761,6,0,1,0
StarterBook - tk06.xlsx,Formatted Data:N671,262,2,0,1,0
2014.12 Thermal Decay .xlsx,Three Fourths 2pt:F7,863,9,0,5,0
LEITE_COMPOSIÇÃO.xlsx,Plan1:Q788,646,9,0,7,0
Football Team Dataset MGSC661.xlsx,22:I4,167,1,0,1,0
WM3796_LT_timeseries_normalization.xlsx,WM3022_LT_timeseries_scaled:D33629,2490,5,0,1,0
NH2012Trends_orig.xlsx,data_harmonization:B363,155,5,0,3,0
part 4.xlsx,Prob 23:L2265,255,11,0,10,0
City Summary Template 1.xlsx,City Summary:B58,2218,4,0,3,0
体验课资料_双十一淘宝美妆数据.xlsx,体验课资料_双十一淘宝美妆数据:D10727,477,1,0,1,0
Burnham Center for Chemical Genomics_edited_20121217_Ian_for_upload.xlsx,Assay Definition:A198,190,3,0,1,0
olist_groups1.xlsx,growths:C3,144,7,0,7,0
机器订单_2020-06-16.xlsx,订单:V8,136,5,0,5,0
spread_input_jul30_1_12h.xlsx,Truckstops:C599,174,4,0,2,0
Bleaching Data MAP Final.xlsx,Sheet1:H458,439,1,0,1,0
MacIC-Portfolio-V1-Jan-28-2017.xlsx,Portfolio Metrics:J4,505,10,0,6,0
COVID-19%2BDaily%2Bdata%2B-%2BTrends%2Bin%2Bdaily%2BCOVID-19%2Bdata%2B-%2B16%2BNovember%2B2021.xlsx,Table 4 - Delayed Discharges:B347946,95,2,0,1,0
robin_rodrigue__33371__FTCan_Gas_Bench.xlsx,Detail:E1797,212,1,0,1,0
工作簿1 - 副本-20181123111607388.xlsx,不良明细:CBJ5,318,1,0,1,0
工作簿1 - 副本-20181124094219781.xlsx,不良明细:CBJ5,316,1,0,1,0
DR2 Voice Line Transcripts.xlsx,English Transcripts:I5026,255,2,0,1,0
short_msg_option_info_data.xlsx,备份:B16111,733,3,0,2,0
订单管理系统.xlsx,客户下单明细表:J12018,133,2,0,2,0
House_Election_Data_2008.xlsx,Cong Dist:AR4006,4450,32,0,32,0
LE2018 ward-by-ward results (updated 08.05.18)_ID.xlsx,Totals:BA152,1103,15,0,3,0
SoA TEMP V3.11.0.xlsx,Setup1:R2079,20313,16,0,15,0
AllDataShapeSimulation.xlsx,Raw Data:K5690,918,1,0,1,0
Budget Doc.xlsx,Sheet1:AG6818,1648,6,0,6,0
Gastos.xlsx,Iniciales (PRESUPUESTO):BD15,10882,136,2,136,2
Slots.xlsx,Decomposition:A25560,87,1,0,1,0
stop_totals.xlsx,Sheet1:F3129,74,1,0,1,0
2020-02-10 0820 Analysis.xlsx,data:N2,509,1,0,1,0
september-2-2021.xlsx,TestingByDate (Test Date):F3,1149,2,0,1,0
database_2016.xlsx,All data:J3936,813,7,0,2,0
ACI.xlsx,H=1.25-P=1.5:B322,134,2,0,2,0
indexes for automatovie sector.xlsx,ReferenceData:C1005,3413,1450,17,1449,18
工作簿1-20181123115814614.xlsx,不良明细:CBJ5,233,1,0,1,0
NUKE.xlsx,20150310_NUKE.csv:S2345,7182,11,0,4,0
Processed Data-pre.xlsx,NormalData:AD553,301,55,0,55,0
recentAPIdata2019.xlsx,Sheet:N32501,1030,1,0,1,0
2019-06-19-0919_aristolochia_tormentosa.xlsx,Measurements:E13,764,20,0,5,0
employmentForecast_presto.xlsx,dataOrig:L539,200,11,0,11,0
StarterBook_SC.xlsx,Bonus:B10,377,9,0,9,0
工作簿1 - 副本-20181123095141663.xlsx,不良明细:CBJ5,327,1,0,1,0
GPSC_CTD_2016.4.25.xlsx,CTD:Q16844,179,1,0,1,0
ML_Flatsheet_Revised.Asset.xlsx,ML_Flatsheet_Revised Updated:H11641,149,1,0,1,0
ExampleStudy.xlsx,Sources:AA4,250,1,0,1,0
input_UC_iix2.xlsx,line_admittance:G6,10864,2,0,1,0
KickstarterChallengeWColDeletes.xlsx,OutcomesBasedOnGoals:D2,163,4,0,1,0
bank_term_deposit.xlsx,DAILY RANGE:C4,58,3,0,3,1
advance_excel_project.xlsx,Sheet7 (2):C4,278,4,0,1,0
工作簿1 - 副本-20181124102119337.xlsx,不良明细:CBJ5,341,1,0,1,0
qpcr_template_ottawa_wide.xlsx,Ottawa community data:AG5,559,7,0,6,0
Copy of mytable_customer_details- solution.xlsx,Table5_Dates:A19,1566,5,0,1,0
enem_2012.xlsx,Sheet1:K2049,108,1,0,1,0
Train_dataset (1).xlsx,Diuresis_TS:F7259,60,1,0,1,0
CL2.xlsx,Sheet30:B35,316,7,0,6,0
