fileName,Max Dep Ref,GraphBuildTime,NoCompLookupSize,NoCompLookupTime,NoCompPostProcessedLookupSize,NoCompPostProcessedLookupTime
工作簿1-20181122165042480.xlsx,不良明细:CBJ5,101,2,0,1,0
工作簿1 - 副本-20181126094353956.xlsx,不良明细:CBJ5,182,2,0,1,0
2_result.xlsx,fuzzy_2_subset:B643,507,16,0,4,0
Working Sample 3-20-2017.xlsx,7 day sales:D36156,3974,1,0,1,0
VIL-2014-09.xlsx,SEPT 18:Q34,74,9,0,9,0
REMISIONES----OBRADOR---JUNIO    2016.xlsx,REMISIONES ABRIL  2016  :B3,887,4062,45,1,45
bi_altorendimiento_dat2.xlsx,Alto rendimiento:D444,631,2,0,1,0
Structural_Annotation.xlsx,OLD-Templates_ICL3:C2,965,11,1,4,1
MP_calc_mitMatrix_TGA.xlsx,PE_aug:AR10,318,6,0,3,0
Kickstarter_Analysis_CPZ.xlsx,Successful vs Unsuccessful:Q1476,1517,5,0,5,0
7_17_Create_date_and_time_part_columns.xlsx,Sheet1:B35847,4358,4,0,1,0
2191.xlsx,シート7:A3,1099,2320,34,2304,35
RKC regression current.xlsx,up to 11 sizeweight regress:K1608,380,13,0,13,1
Repetition_N.01_TR.5_formulas.xlsx,Repetition_N.01_TR.5:B4652,351,2,0,2,0
leut-MDdata-5k.rect.normal.ascii.xlsx,5k.rect.normal.ascii:D9198,1894,3,0,2,0
gla-household-income-estimates-with-real-change.xlsx,LSOA11:AG3,6961,0,0,0,0
velo-10min(2).xlsx,Feuil1:L1803,299,1,0,1,0
2019-06-13-0721_pinus_heldreichii.xlsx,Measurements:E13,659,6600,137,6600,143
TPV4.9.xlsx,轉換處:C4,2368,20293,827,20293,845
RS_2017-18_data_by_LA.xlsx,PHE Check:G4,56,1334,25,1329,26
jane_tholt__13118__Resend 081701 Sent out to Customers.xlsx,Summary:B128,79,1485,253,1485,254
STN_Forecast_Fixture.xlsx,Departures & lanes:AX106,184,63,1,4,1
Scores for Streptavidin Mutations.xlsx,Sheet11:AF1458,752,0,0,0,0
myodds_history_20212022_new_leagues.xlsx,OV-UN model DIVS:C18,1810,15,0,14,0
REPORT T05 - 2018.xlsx,Waste Qty:E129,7023,1088,20,1088,21
ReportData.xlsx,ReportData:AB246,374,1,0,1,0
HPL_Births10_14_SMCO.xlsx,Play:C16,467,1,0,1,0
Argentina data(1918).xlsx,Ceres:A76,754,1,0,1,0
walkingFast_euler.xlsx,walking_euler:A1,140,7499,68,1,69
eurovision_song_contest_1975_2017v4.xlsx,Data:F30158,838,1,0,1,0
NHL2011-12.xlsx,SkaterStats:S575,250,6,0,2,0
2019-05-26-1023_oxalis_oregana.xlsx,Measurements:E13,318,6600,197,6600,202
Xkvbawue2.xlsx,Farbe:A2,384,8831,86,2,87
Vitorvic_keySample_Compare_Output1538699558946.xlsx,Sample_Compare_Output1538699558:B2474,1831,1,0,1,0
SAM-0.1 OR30x100-0.50_6 dataset analysis.xlsx,State026:B88,563,6,0,1,0
VIL-2016-06.xlsx,JUNE 6:Q23,69,12,0,12,0
WV_2012.xlsx,AL_asphalt material:D26575,1338,878,15,876,15
Excel challenge.xlsx,BonusStatAnalysis:B794,592,2202,66,35,67
dart_message_generator.xlsx,ent_poly:A28,1852,8479,164,8479,170
pattern_test.xlsx,KQT 2:W28,346,10,0,1,0
trips.xlsx,trips:G15258,1238,1,0,1,0
BurnTest180716.1.xlsx,BurnTest180708:S2,6911,113014,2931,113014,3072
resource discovery 500.xlsx,resource discovery 500:D316,143,3,0,2,0
KickStarter_Analysis_using_Excel.xlsx,Bonues Statistical Analytics:B86,208,4,0,1,0
mercury1650.xlsx,sim:BB918,15387,1,0,1,0
PLANILLA DE REMISIONES DE MAYO 2016-01.xlsx,MAYO:F1116,476,13,1,10,1
BBG_Security_Application_User_List_v5_34.xlsx,Position:AZ5,52377,2276,251,4,252
manual_A_coef.xlsx,age.ds300k.intersect.batch.aa.t:D1943,220,3,0,2,0
hero.xlsx,英雄军衔配置表:P4,126,1259,15,1258,16
python_MRI_matrix_testing.xlsx,MRI z-score Matrix:CDC5,3305,1,0,1,0
信息技术服务业景气指数&市场风险预警数据.xlsx,Sheet3:M13,63,632,10,623,11
Unit 1 Homework-Kickstart My Chart.xlsx,Goal Outcomes:B10,275,4,0,1,0
9_Nov.__2016_Yellow___2015-2016___2_.xlsx,Sheet2:M1143,865,14,0,13,0
Yields_quotes.xlsx,Yields_quotes:K1417,1794,10,0,5,0
MacIC-Portfolio_V5.xlsx,Portfolio Metrics:J4,504,12,0,6,0
吴沄力S400384106.xlsx,速美免漆下料单:O3,81,182,3,182,3
Global Coal Plant Tracker July 2020 China plants only -- CENSORED.xlsx,Coal units:X4569,7141,34,1,2,1
BAU Generation Capacity Lifetime.xlsx,US Hydro Lifetime:I1107,593,5,0,4,0
SAM-0.01 OR30x100-0.50_1 dataset analysis.xlsx,State026:B88,566,6,0,1,0
工作簿1-20181122134456020.xlsx,不良明细:CBJ5,100,2,0,1,0
Challenge 1 - Kickstarter Data.xlsx,Outcomes Based On Goals:C9,248,6,0,4,0
【CSOT OCL_FY21 75AR (SSV) 】 SMLD Quality Data Workbook.xlsx,InProcess Conf:BA864532,781,0,0,0,0
工作簿1-20181122134442335.xlsx,不良明细:CBJ5,354,2,8,1,8
ISTC_February_2017.xlsx,Items Sold to Customers:F254,73,8,0,8,0
ZIP_COUNTY_032020.xlsx,ZIP_COUNTY_032020:A10954,1041,1,0,1,0
Kimblesworth CD Weir Logger.xlsx,Flows:C10595,2883,57045,1462,57045,1537
8路201303单程运营统计.xlsx,Sheet7:G128,474,2,0,2,0
2060.xlsx,シート7:A3,852,2320,214,2304,215
uP_all_soft_220104.xlsx,Comparison:Z13,370,45,0,45,0
2021 DC WGWIDE hom-west IE 2020 Landings and age.xlsx,lengthVIIj2:B10,112,55,0,1,0
Stock Forecast.xlsx,Virgin Megastore UAE:AZ3,120,0,0,0,0
Real-Statistics-Examples-Distributions.xlsx,Weibull 3:D3,267,999,9,1,9
2019-07-03-0837_osmunda_regalis.xlsx,Measurements:E13,552,6600,269,6600,274
Argentina data(1916).xlsx,Ceres:A158,1082,1,0,1,0
01-Excel_Homework_Instructions_StarterBook.xlsx,Kickstart:E539,342,2,0,1,0
西安二手房（链家）.xlsx,Sheet:G1,707,3000,45,1,46
H_Auto_1_5Hubs_tariffs_FTL.xlsx,H_Auto_1_5Hubs_tariffs_FTL:A328,500,3,0,1,0
eurovision_song_contest_voting_dataset.xlsx,Data:F44121,1628,1,0,1,0
calendar_stress_test.xlsx,cal:A45905,13565,7,0,1,0
数据库-1.xlsx,辅材:M2,370,709,21,708,21
Homework_StarterBook_DueFeb3.xlsx,Bonus:D5,351,4,0,1,0
Kickstart_PBF.xlsx,Bonus:D2,476,4,0,1,0
Logistica.xlsx,Base:B7,2398,667,8,667,8
17上(中国) 受注・売上実績1703.xlsx,●17.03実績＆計画:Z113,257,215,3,215,3
breastcancer_mcar_normal_nucleoli_consolidado.xlsx,breastcancer_mcar_#campo#_20:B85,360,43,1,43,1
kc_house_data.csv - Copia atualizadinho.xlsx,Página1:D17471,311,1,0,1,0
2019-06-18-1012_empty_racir.xlsx,Measurements:C13,345,6600,137,6600,142
Projected areas_C2M34_nb pots_corrected.xlsx,Feuil1:E3430,356,3,0,1,0
Stock NOV-DS 6 Jan 2013.xlsx,WITHOUT ZERO:G1721,359,2,0,2,0
工作簿1-20181122162114722.xlsx,不良明细:CBJ5,148,2,0,1,0
school-enrollment-ell-special-education-2006-21.xlsx,2010:I1393,397,2,0,2,0
TP2.xlsx,Sheet30:B35,231,7,0,6,0
SP500_Daily.xlsx,SP500:E15643,875,8,0,8,1
tracker_combined.xlsx,Tracker Data:Q575,469,2,0,1,0
VW8637.xlsx,VW8637:E5993,356,1,0,1,0
0.xlsx,Sheet1:B419,795,1,0,1,1
KickstartMyChartAnalysis.xlsx,Bonus Statistical Analysis:F466,212,10,0,10,0
NHUNG - NCC - CÔNG NỢ PHẢI TRẢ CN3.xlsx,CHI VP:A2,103,181,1,1,1
NGC_simbad.xlsx,Sheet1:I5554,393,1,0,1,0
HW1Excel.xlsx,Sheet1:E3540,301,2,1,1,1
工作簿1 - 副本-20181124094409794.xlsx,不良明细:CBJ5,101,2,0,1,0
data processingfn (1).xlsx,VA:C4,485,1704,20,1704,22
index correl and deferred effect.xlsx,日CORREL:B4792,1140,405,16,397,16
samplexls.xlsx,Financing:D294,549,40,1,28,1
john_arnold__15461__NFL99.xlsx,Trades:AF5,368,0,0,0,0
Лаба по химии.xlsx,Лист1:F803,83,1775,17,1775,19
191126P2_ROIAnnotationSummary_200218.xlsx,Flash68_annot:A2,249,182,1,1,1
maoyanMovies.xlsx,Sheet1:E10,35,1,0,1,0
COCODataset.xlsx,Sheet1:C3745,1157,3,0,3,0
rainfall.xlsx,Worksheet:I4092,179,5,0,5,0
Kick Starter Challenge - StarterBook - Submission.xlsx,Outcomes based on goals:E10,210,16,0,4,0
Tio Cash Master 0700 PS One Million Test Prime.xlsx,just another 30:I1,33971,78501,1971,1,2011
all_placements.xlsx,all_placements:O14,696,21954,425,21954,454
Thoughtful Comments Labelling.xlsx,Validation:E891,119,1,0,1,0
45D-4.xlsx,Load-Displacement:D25214,1157,1340,28,1332,29
SKQ201617S_CTD_Profile_CF.xlsx,PAR:O3,1245,2396,34,2395,36
Energy_Use_Sector_Fuel_Type.xlsx,MER_T02_02-3:A17295,3276,3,0,1,0
2019-05-16-0728_empty_racir.xlsx,Measurements:E13,521,6600,235,6600,239
RESULTADOS-OFICIALES-DISTRITO-09.xlsx,BASE:BE1160,8116,7,0,4,0
chicago-starter.xlsx,guns:A377,329,1,0,1,0
33067.xlsx,11-04-19:D11,82,8,0,1,0
KF Lariat Rental Profitability Model.xlsx,Model:E11,3386,26,0,25,0
ClusterFPS_Statics7.xlsx,result-192.168.0.82:D137,381,4,0,3,0
Project 2 Analyze Survey Data.xlsx,create category:A54,84,88,1,1,1
9263.xlsx,シート7:A3,571,2320,30,2304,31
New File Created.xlsx,Sheet1:Z7135,324,1,1,1,1
T-measures  For modification.xlsx,Sheet0:F6375,399,1,0,1,0
Overall_manual_old_with0.5.xlsx,Overall:J52,40,3,1,1,1
sales.xlsx,Orders:C5000,131,1,0,1,0
TrajectoryCalculator-new-3D.xlsx,BattedBallTrajectory-2:AB436,267,2,0,1,0
보람튜브 전체 데이터_형태소 분석.xlsx,전체 상대빈도_원본:D4884,461,4938,64,2,65
TrackingVolunteerContributions.xlsx,December 2015:D1359,226,1,0,1,0
Kickstarter_Challenge1.xlsx,Outcomes Based on Goals:D7,136,4,0,1,0
New_Crude_All_manipulated.xlsx,try:H2,119,5316,48,1,49
fable2.xlsx,IMU1:A2,547,5118,74,5118,77
Alexandra Rombos Excel Level 1.xlsx,Data Security:L26,576,6,1,2,1
指數平滑法1081111.xlsx,holt JP8:C152,777,31132,769,31132,798
log6.xlsx,log6:A3277,154,3002,36,3,37
NCSP Lat errors.xlsx,Taul1:A169,309,6,0,1,0
hm_kickstarter_analysis_5-2-2021.xlsx,Crowdfunding Data:J3711,143,1,0,1,0
stock_universe_screening_2017_01_06.xlsx,BBG link:E215,301,2,0,1,0
estimativa_dou_2017.xlsx,Municipios:C5249,86,1,1,1,1
cooper_richey__4041__EOL_Enpower_deals.xlsx,DATA:F1946,64,3,0,1,0
Excel1 Homework.xlsx,Sheet8:B251,309,6,0,1,0
UW PokéDex GO.xlsx,3.0.0 Reverse Search Helper:B10,266,1900,24,1900,25
工作簿1-20181122160818045.xlsx,不良明细:CBJ5,98,2,1,1,1
static_quest_4_processing.xlsx,1_processing_time:C132,276,100,1,1,1
Seguimiento de Evaluación por Unidad_ejemplo (1).xlsx,Final:B23,63,257,4,257,4
Hauxley North Compiled.xlsx,Content:B17679,550,1,0,1,0
IDX Stock Symbol Category Market Cap.xlsx,Clean Yahoo:S26,365,1196,123,1167,123
VIL-2016-02.xlsx,FEB 7:Q18,82,12,0,12,0
Kickstarter_Challenge.xlsx - Copy.xlsx,Outcomes Based on goals:C10,283,4,0,1,1
Sampling-distribution-example_Sample-size-effect_Confidence-Intervals.xlsx,Sample Size Effect-Mean and SE :A1539,1960,1001,22,3,23
KPMG Data Analytics Project Excel Sheet solved.xlsx,NewCustomerList:V420,2159,1000,24,1,24
NHL 2012-13.xlsx,Main Page:Q647,3434,26,0,11,0
delete_missings.xlsx,Sheet1:I27722,1334,2,0,2,0
Report_Template_INDEX.xlsx,OP2:B10,981,1931,30,1931,31
2015하수도통계(최종).xlsx,11_1하수처리수재이용:B96,7266,150,2,113,2
EventLog_2.xlsx,Sheet1:E108482,1822,27119,326,1,329
P12-Churn-Modelling - Forecast.xlsx,P12-Churn-Modelling - Forecast:B8,988,50003,1136,50001,1196
百济-计算百分比.xlsx,计算百分比:C303,351,33,0,1,0
label_sponsor_data.xlsx,anno_data:D1783,656,3,0,3,0
Lab2.xlsx,StoreCopy:G405,189,11,0,4,0
MM1-0626SSM-6700.xlsx,IF Response:H15,142,103,1,2,1
calculo consumos cloud aws.xlsx,BE analysis:F1281,391,24,1,24,1
relacao_geral_-_vodanet_-_14-03-2014.xlsx,Anatel:N1213,162,227,1,1,1
benjamin_rogers__1169__Base.xlsx,Debt:E160,101,1344,25,1323,26
Exari.xlsx,CLM:Q25,37,3,0,3,0
Space Engineers Data.xlsx,S&S Analysis:X10,901,24,0,24,0
Karimunjawa Data - Fish.xlsx,B.Karimunjawa-2012:AB33016,913,0,0,0,0
SathishKumar_Rajendiran_Group4_HW2.xlsx,M4-relay test.csv:R5596,1663,3,0,1,0
program.xlsx,дома:D143,818,1126,17,1120,17
Exam 2 Items Sold template.xlsx,Parts Data:A1059,76,1,0,1,0
errol_mclaughlin_jr__10120__Chase-Stoneville Model 12_29_00.xlsx,Surety Bond Annuity:B11,1333,8649,366,8640,379
inform-covid-19-risk-index-v012.xlsx,Vulnerability:AP195,140,0,0,0,0
aim120_amraap.xlsx,Barbados with AIM120-AMRAAP:B2,3369,47614,1984,47614,2028
InputData.xlsx,Sheet3:A8,11587,131455,1917,131454,2038
Taxa_Assignment_Matrix.xlsx,E:D1,5349,16252,235,1,242
EIS2019_database.xlsx,4.1.1:M5,91,296,3,296,3
20180913_Data_Import_Tool_Logic..xlsx,20180912_Data_Import_Tool_v1:FL2,14903,2910,46,2910,49
Model Input Document Satisloh V4.6 VFT-Orbit - CPQ.xlsx,Configuration:A6,54,977,9,3,9
Obstacle_Butane - 1.2.xlsx,Orgininal data V-L 30%H (2):R23,2368,10,0,6,0
Workings.xlsx,BTC_USD:L6,1462,39985,1089,39985,1130
SAM-0.01 OR30x100-0.75_3 dataset analysis.xlsx,State026:B88,587,6,0,1,0
BIM_물량집계 자동화 산출기준표_rC(20210903).xlsx,Gutters:AJ427,297,7,1,7,1
’‘’00-2.xlsx,Load-Displacement:D742781,2573,755,35,747,35
SAM-0.01 OR10x100-0.25_3 dataset analysis.xlsx,State026:B44,1138,6,0,1,0
T 套装升星表.xlsx,套装数值:B25,316,1757,780,1757,781
Thomeer2019.xlsx,THOM_B-C_edt_2018_196:D4,228,4535,128,4535,131
VTP_MAU_EXCEL_V1.11.xlsx,Quan_huyen:L5,347,713,15,1,15
DB 10.3 DarwinCore.xlsx,data:C3368,6367,4,0,3,0
BBG_Security_Application_User_List_v5_46.xlsx,Position:AZ5,49442,3138,46,5,48
data_score.xlsx,Sheet1:M10838,191,1,0,1,0
WM4132_LT_timeseries_normalization.xlsx,WM3022_LT_timeseries_scaled:D33629,3406,105120,2462,105120,2592
StarterBook_JohnClos.xlsx,SuccesfulvsFailedCampaigns:D366,208,4,0,1,0
check 3.xlsx,Sheet1:E7,3183,26567,759,26566,790
Trading_Template_V1.1.xlsx,JUL:D128,5544,54,1,38,1
Breclav.xlsx,Hochzeiten:I868,441,3,0,3,0
IF2总数值表.xlsx,BattlePass:V247435,646,2567,37,2567,39
louise_kitchen__22746__Turbine Position Report 051801.xlsx,Cost Cancel Details:C10,266,667,10,667,11
StarterBook_Mir.xlsx,Bonus:B5,343,4,0,1,0
Marseille - Sorties - 1768.xlsx,Feuil1:N66,117,3,0,3,0
SAM-0.01 OR10x100-0.75_1 dataset analysis.xlsx,State026:B44,515,6,0,1,0
PIB 2000-2019 (INE).xlsx,Tabla_1:AP70,96,0,0,0,0
test_aggregating_functions.xlsx,data:C3755,667,5,0,1,0
sd.xlsx,Results_Production:B81,101,2072,60,2072,62
1 proportion hypothesis test with pivot table.xlsx,XLSTAT_20210210_131027_1_HID:A55,173,2,1,1,1
CovidVaccinationProjection3-3-2021.xlsx,Projections:C5,1178,47285,53393,47285,53441
label_underwriter_data.xlsx,工作表1:AH1,1003,0,0,0,0
工作簿1-20181122162938382.xlsx,不良明细:CBJ5,122,2,0,1,0
Employees_1.xlsx,Summary Tables:D44,623,10,0,5,0
5-18.xlsx,股票追踪:AO1048,1842,3385,67,3,68
Siskey_ABFT Mixing Data_original.xlsx,Sheet1:U1515,368,3,0,2,0
利润表16-4.开发公司-2019年预算及发展纲要(新河)(1)(1)(1).xlsx,9.销售毛利-财务（不含税）:O2,6294,5478,302,5478,306
925_listener_data.xlsx,925_listener_data:B45,37,1,0,1,0
NPL SJT CASH  7-21.xlsx,เจริญกรุง62:H8,6740,65,1,61,1
Kickstarter_Challenge copy.xlsx,Outcomes Based on Goals:B3,299,4,0,1,0
VIL-2018-06.xlsx,JUN 7:S19,299,12,0,12,0
2019-02-27_quarter_all_business_income.xlsx,2019-02-27_quarter_all_business:D52,514,2,0,1,0
Wqqqqqqqqqqqqqqqqqqqqq-20181127164544288.xlsx,不良明细:LI5,344,2,0,1,0
Real-Statistics-Examples-Correlation-Reliability.xlsx,Corr 3a:B6,1520,16113,960,16113,975
zadanie5.xlsx,dane:B19,1626,21816,402,21814,424
ВАТ06ОВ_02_20151120 full.xlsx,Фильтр. Сигналы2:H2,130,2712,35,1,36
BehaviorAG_Mar23.xlsx,Therapeutic duration:D11,577,8,0,1,0
COVID-AIRPORT.xlsx,DATA:H7886,3107,8,0,3,0
StarterBook Angele Yazbec.xlsx,Bonus Descriptive Stat Analysis:B487685,1221,4,0,1,0
LR2.xlsx,Задание 1:B1,106,2430,113,2430,115
Totalen per rekeningcode Jaarrekening 2015 provincie Groningen.xlsx,Kredieten productgroepen functi:F1,276,10920,224,10920,231
熱負荷と自然室温の計算シート.xlsx,1地域:L372897,708,2920,4283,2920,4285
MATRIZ DE RIESGO CISEPRO 2013 MODIFICADA.xlsx,Hoja1:ID26,240,2,0,1,0
95_5_unguided.xlsx,95_5_Error:H520,576,3,0,2,0
MA_data_NEWDEF.xlsx,cleaned merger table:J1601,186,1,0,1,0
OpenStudio_Standards.xlsx,SheetMap:B2,1027,10381,232,10381,239
JRC-IDEES-2015_Residential_LU.xlsx,RES_summary:O6,938,61,1,12,1
Practical example. Confidence intervals_lesson.xlsx,Al Bundy:C14970,594,14967,229,3,236
1-1-3-Kickstarter Analysis Project Submitted.xlsx,Outcomes based on Goal:B12,562,9,1,9,1
Superstore1.xlsx,Dashboard:Q48,166,2,0,2,0
BC BÁN HÀNG CH BIÊN HÒA T9.2016.xlsx,19.09:Q17,591,6,0,6,0
Potoff_data_branched_alkanes_nerd.xlsx,template:A56,77,6,0,6,0
Spell_Config.xlsx,Skill_Level_Config:K5,306,509,7,509,7
HOS Figures - 2021-05-09.xlsx,Hosp ads from comm:B109,101,1992,37,1992,38
GL_Driver_Safety_Report_ferguson_20211019_081739.xlsx,Report:C6,137,4177,55,1,56
ERCOT_2010_Hourly_Wind&Load_GAMS_formatter.xlsx,8760:C8,2222,8761,111,2,116
xDAVID.PARRAxIVANPINZON_salarios.xlsx,NOV TURNOS:F31,123,7,0,7,0
Diao2004_v1.xlsx,Widths and BCs:C2,385,13500,275,13499,286
passive_skill_info.xlsx,Sheet4:A2,102,3844,49,3843,52
151121 hyst_char.xlsx,11_27_flow1:E149,314,6,0,6,0
kickstarter file.xlsx,backers:C485657,1349,4,0,1,0
ВА15ОН_01_20151227 full.xlsx,Фильтр. Сигналы2:H2,991,6984,79,1,80
Day_11_Sampling-distribution-example_Sample-size-effect_Confidence-Intervals.xlsx,Sample Size Effect-Mean and (2:A2314,3053,1001,18,3,18
TEA Percent Housing by Tract.xlsx,Sheet1:C36943,1446,1,0,1,0
PendaHealthdata__Analysis.xlsx,Answer sheet:E8,3816,4,0,4,0
001-functions_financial_amortization_schedules.xlsx,financial 4:G4,133,2450,52,2450,54
3.17.Practical-example.Confidence-intervals-lesson.xlsx,Al Bundy:C14970,600,14967,231,3,239
LeetCode.xlsx,English:B820,137,3,0,3,0
60-6.xlsx,Load-Displacement:D25214,423,1013,19,1005,20
ANZ_synthesised_transaction_dataset_changed.xlsx,DSynth_Output_100c_3m_v3:F105,243,2,0,1,0
radni.xlsx,prinos:B85,436,695,12,694,13
2003 rel517.xlsx,rel517:G490,1255,1,0,1,0
andy_zipper__152__ICE - Mar27 Power & Gas VOL.xlsx,DD-EPM:U315,97,4,0,2,0
Results Database 5.xlsx,04-05 (2):G231,30240,30540,19629,30540,19655
destination_review.xlsx,Original:B6442,669,2,0,1,0
benjamin_rogers__1101__2000 Weekly Report - 092600.xlsx,Wheatland:AD66,98,0,0,0,0
Dane w czasie.xlsx,dane:A3,97,6696,150,6696,155
Socai.xlsx,Sheet1:D3,175,52,0,52,0
big.xlsx,Sheet1:A1,5346,79999,1157,1,1165
CASE2_Kim_Tiono.xlsx,Using Excel_#1-3:B3,68,4062,70,4062,73
BASE_BERLINI_COMPLETA.xlsx,VENTAS_BERLINI:A5859,1467,6,0,2,0
AMHMCMC_DRBL.xlsx,AMHMCMC_DRBL_zHALFtoFIVE:N3000,1450,5,0,5,0
策略分析_20160526.xlsx,overfitting檢定:A36,521,3961,103,3960,107
Toro.xlsx,Sheet1:B1,1659,78838,979,78838,1047
D&D 5e Random Character Generator 9.9.1 RELEASE VERSION.xlsx,SKILLS:C20,202,439,71,435,71
exp2.xlsx,Raw Data_Experiment 2:I900,218,1,0,1,0
KPMG1.xlsx,Merge Table:C6176,3545,10,1,1,1
relacao_geral_-_vodanet_-_12-12-2014.xlsx,Anatel:N1213,244,227,2,1,2
Pokemon Info.xlsx,Form Rows:F1,49,1114,9,1,9
excel-challenge-iAppa.xlsx,Bonus:C5,334,4,0,1,0
relacao_geral_-_vodanet_-_17-03-2014.xlsx,Anatel:N1213,270,227,1,1,1
category-yahoo-auction.xlsx,21600:A117,81,3,0,2,0
nehody-brno.xlsx,06:T6897,2625,4,0,2,0
zaloi_0_nogrants.xlsx,Percentiles:B2,851,6064,369,6063,373
SAM-0.1 OR5x100-0.75_5 dataset analysis.xlsx,State026:B66,957,6,0,1,0
STEP_1_in.xlsx,ALL_DATA:D1089,150,11,0,11,0
record 12-30-2018(results for 4477 can't be trust).xlsx,Sheet1:B203,1110,10,0,10,0
Logged Geyser Data_Final.xlsx,Sheet3:C5,5629,4,0,4,0
all reit industris per info.xlsx,ReferenceData:C2129,5101,88708,6153,88625,6257
R1CD.xlsx,Sheet1:C59,6364,2798,42,1,42
Caida23MAggVerification.xlsx,Caida23MAggVerification:A52,247,6,1,1,1
Sustentabilidad.xlsx,CEV2:I2392,906,1,0,1,0
CHILD STATUS - numbers affected JME chika.xlsx,May 2018:Y853,281,3352,49,3349,51
zaloi_1_nogrants.xlsx,Percentiles:B2,847,6064,381,6063,385
VIL-2016-10.xlsx,OCT 27:Q15,286,12,0,12,0
Wqqqqqqqqqqqqqqqqqqqqq-20181127164118204.xlsx,不良明细:LI5,330,2,0,1,0
REMISIONES- ENERO    2013.xlsx,OBRADOR CRED.:IT6,1479,39,1,2,1
Procedure_1-5009.xlsx,Procedure_1-5009:G4528,84,1,0,1,0
operabase_from_2016.xlsx,operabase_from_2016:B10241,5098,1,0,1,0
MLIAM10det_model.xlsx,economy:E5,1223,13910,634,13910,645
albert.xlsx,sheet1:K728,153,4,0,2,0
db_atm.xlsx,Sheet1:I3492,401,1,0,1,0
DrugVisData_Negated_Output_Parsed.xlsx,DrugVisData_Negated_Output_Pars:C3075,680,1,0,1,0
kickstart_challenge.xlsx,Kickstarter:J3928,184,1,0,1,0
3-Lookup Functions.xlsx,ApproximateMatch:H5,78,741,8,1,8
LevelC.xlsx,Sheet1:G1578,139,16,0,13,0
ALL_USA_PL.xlsx,Arkusz2:H2,310,2,0,1,0
Revenue.xlsx,Chart:D92,2076,5,0,5,0
松_分级加载.xlsx,50:A591505,2204,4205,186,5,187
Raster_Coordenadas.xlsx,Rectifica:B63,2867,21981,763,21981,783
KB08_FC_1-1_nachher.xlsx,Berechnung_Yu&Stand:DT14,8265,115934,52945,115924,53112
Ventas marzo 2021.xlsx,Ventas marzo 2021:P258,402,4,0,1,0
HousePrices_test_result.xlsx,HousePrices_test_result:D1273,100,4,0,1,0
DRMS-14-MFOI-00004_2.xlsx,ARCHIVED RECORDS:E10702,1828,1,0,1,0
relacao_geral_-_vodanet_-_22-05-2013.xlsx,Faturamento:H391,496,195,1,1,1
SeverityIndex.xlsx,Myanmar:DF8,875,2,0,2,0
lecture-3_tf-idf.xlsx,文書TF 計算用:F4110,2749,2,0,2,0
Slot183.xlsx,FG1:B459615,135,2145,226,2145,228
Dataset 1 - REWS and Turbulence Renormalisation - 01.xlsx,Zero Turbulence Curve:B26,2861,9012,340,9012,347
rainfall_data.xlsx,Sheet1:B4,877,5,0,4,1
2018_02_03.xlsx,产品:EB9,386,54,1,28,1
syllable_analysis.xlsx,syllable:AU1586,3820,0,0,0,0
StarterBook - Rafael Santos.xlsx,Bonus:B15,516,7,0,2,0
DDRStockReport_AITG_1171 (19).xlsx,Stock:U815,67,2,0,2,0
relacao_geral_-_vodanet_-_06-06-2013.xlsx,Faturamento:H391,187,195,2,1,2
VIL-2015-05.xlsx,MAY 6:Q34,280,9,0,9,0
Ting Excel StarterBook .xlsx,Sheet1:E3021,338,2,0,1,0
17-9d2f3331ce4165668838bbc4f7f3af76-1327952387.xlsx,formulario P-2011:T28,113,4,0,3,0
STORELAND_TBL.xlsx,Feuil4:B3,119,4,0,1,0
Japanese lyrics dictionary.xlsx,Unique words:C669,275,3,0,3,0
Copy of TriHistory.xlsx,TriHistory:E2556,1922,3921,178,8,179
SAM-0.01 OR30x100-0.25_10 dataset analysis.xlsx,State026:B88,888,6,0,1,0
Cleaned_data_LZH_Master_v3.xlsx,Inhah. - Change YoY:B1,585,17,0,1,0
projectdata-nyse (1).xlsx,Forecast Model:B35,335,6,0,6,0
RIG dauers CO2.xlsx,6365:F134,397,383,4,382,4
calibration_methods.xlsx,vessel calibrations:B9,316,17,0,14,0
Korngrößenverteilung_Mesh_final_new.xlsx,d65_WithIntermediateSections:J2,504,259,3,259,3
TOBG-Combined.RPKM.xlsx,Sheet1:AN665,132,5,0,1,0
ufo_lowpitch.xlsx,Sheet1:A24419,724,25807,391,5,404
Real-Statistics-Examples-Regression-2.xlsx,IPFP 3.2:D9,352,3409,87,3409,89
fwdhistperu.xlsx,Hoja2:D1,120,1850,23,1,23
monitoring_rebio_2020_05_11.xlsx,ISC:J3725,569,1,0,1,0
data processingfn.xlsx,VA:C4,370,1704,22,1704,23
I&A FY18 Raw Data Template.xlsx,REQUIRED Raw Data - Times:I66361,576,2,0,1,0
covid-19-raw-data-2-12-2021.xlsx,TestingByDate (Test Date):C3,139,386,3,1,3
jonathan_mckay__16845__NYMarket0108.xlsx,TETCO_TRANSCO:AA86,336,8,0,8,0
StarterBook-HW1.xlsx,Goal Outcomes:C11,209,4,0,1,0
StarterBook-Solution.xlsx,Bonus:B12,206,4,0,1,0
4583.xlsx,シート7:A3,572,2320,30,2304,31
aqi 2.xlsx,filled data:N7555,1513,156,2,156,2
