fileName,Longest Dep Ref,GraphBuildTime,NoCompLookupSize,NoCompLookupTime,NoCompPostProcessedLookupSize,NoCompPostProcessedLookupTime
Fact2Sheet_Corona_20200605.xlsx,ComparisonInf:F2,315,192,1,1,1
6502.xlsx,シート1:K3,575,1024,12,34,12
new_inventory.xlsx,Skin-Investments:A72,2078,1557,22,1557,23
VIL-2018-10.xlsx,22:AE12,97,1,0,1,0
covid-19-dashboard_1-31-2021.xlsx,TestingByDate (Test Date):G3,193,374,2,1,2
Capstone_Lariat.xlsx,2019_Fleet_Planning:C12,3318,24,0,21,0
Pagina_Inicio_PN.xlsx,Datos Pagina Inicial:V437,94,5,0,4,0
Fact2Sheet_Corona_20200706.xlsx,ComparisonInf:F2,524,192,1,1,1
BAO CAO CHI 16.10-22.10 TEMPLATE.xlsx,Chi tiết:D87,479,54,1,2,1
Day4.xlsx,Base Boards:L189,1333,2,0,2,0
工作簿1-20181122124718157.xlsx,不良明细:CEA5,106,2,0,1,0
Employees_data.xlsx,Sheet1:F9,347,2,0,2,0
DRAFT_COC_database_20200915_2056_SENT_TO_NTMWD.xlsx,COC_RiskScore_Ranked:H60,586,6,0,4,0
informe-seguridad-social-octubre-2018.xlsx,SM-IPC-PTF:E20,151,10,0,5,0
lecture6p_2021.xlsx,F-F_Research_Data_Factors_daily:F181,68,1,0,1,0
REMISIONES--DICIEMBRE    --- 2 0 1 4.xlsx,CENTRAL REMIS:BD1,1127,0,0,0,0
benjamin_rogers__1261__Consolidated 6 Peaker-062000.xlsx,Debt:B34,70,366,4,364,4
refer.xlsx,REFER:P259,221,2,0,1,0
REMISIONES   OBRADOR   MARZO    2017.xlsx,M A R Z O    2 0 1 7     :E41,219,6,0,6,0
project19.xlsx,Exponential:A6265,83,1,0,1,0
Boksmodel.xlsx,Boksmodel:B11,1552,20999,308,20998,325
Kickstarter_Challenge 1.xlsx,Outcomes Based on Goals:C7,176,4,0,1,0
relacao_geral_-_vodanet_-_22-08-2014.xlsx,Anatel:N1213,171,227,2,1,2
manual_grad_rates_corrections_2018.xlsx,grad_rates:E4451,81,1,0,1,0
oysters_gtm.xlsx,SPAT:D6472,246,1,0,1,0
px-x-1702020000_105 - Parteien - filledup.xlsx,px-x-1702020000_105:C45311,1416,1,0,1,0
【东吴银行】老16家上市银行不良率汇总.xlsx,平安:A23,313,1050,6,1050,7
hw_6_2.xlsx,model:D39,208,12298,117,12298,135
USA list.xlsx,Feuil1:B43,155,3971,28,1,29
suicide_data_minimal.xlsx,Total 2005-2011:O14,59,7,0,7,1
工作簿1-20181122164802381.xlsx,不良明细:CEA5,162,2,0,1,0
虎林码头11月过车详情.xlsx,202011:G4000,378,1,0,1,0
dt upload SIMP MEI 2018.xlsx,Sheet2:A643,302,1603,9,1,10
VIL-2015-08.xlsx,AUG 26:Q12,74,12,1,12,1
分解法乘法 C.xlsx,holt:C3,798,164,1,164,1
House_Election_Data_1994.xlsx,Cong Dist:AT929,2135,83,1,83,1
Known Distributions (2).xlsx,Fun with colors:C2,243,2000,14,1,14
재료비.xlsx,15. NE:O25,3151,423,3,422,3
test-products.xlsx,Лист1:I709,625,10,0,9,0
数据分析岗位招聘分析.xlsx,筛选职位:P3455,383,3,0,1,0
100ms.xlsx,Data:AB90,107,0,0,0,0
工作簿1-20181122135748760.xlsx,不良明细:CEA5,98,2,0,1,0
UWP_Pointer_Log.xlsx,TEST:D5,392,629,3,1,3
All naked-eye visible stars & nebulae.xlsx,Sheet1:H8758,528,1,0,1,0
restaurants_시트로나눔_1102.xlsx,식육(숯불구이):AA434,544,0,0,0,0
Oithona_Microsetella_1.xlsx,Лист1:J540,365,1,0,1,0
FlowCalib.xlsx,Napa:B51,4900,6582,68,10,70
VIL-2015-10.xlsx,OCT 27:Q17,72,12,0,12,0
0.41147314357174-1-Administrador-2021-07-15-SUBSIDIOS MAYO SAC.xlsx,Hoja1:T912,151,3,0,2,0
zad5.xlsx,D:J2,118,6444,46,6444,53
Oligo Printer Layout.xlsx,Sheet2:DM82,229,11,0,11,0
cerner_model.xlsx,CodeSet:G7,368,10841,60,1,63
day 10 create data.xlsx,Sheet5 (5):B10,568,67,0,67,0
Raw_data_signals.xlsx,computation:C496,343,2500,20,2500,22
初中科学浙江初中科学中考真题及模拟试卷分析表2的副本.xlsx,Sheet1:CA817,348,0,0,0,0
Dashboard_M5_Price_Monthly_2018-09-17-02-09-03.xlsx,DBEDT Yearly:C4,118,24,0,1,0
Distrito-5.xlsx,DETERMINACION:H14,122,67,1,55,1
05.3. S&P500-KOSPI200 (실습결과).xlsx,sheet1:B2,85,2592,17,1,18
VIL-2015-01.xlsx,JAN 18:Q18,72,12,0,12,0
工作簿1 - 副本-20181126095151763.xlsx,不良明细:CEA5,100,2,0,1,0
kevin_ruscitti__20347__03-21-00 daily volsAM.xlsx,03-21-00AM:L40,215,1,0,1,0
医療需要予測ツール_オミクロンとブースター考慮版v3_20220103.xlsx,短期予測:I5,222,1079,11,1062,12
Kickstarter_Challenge_copy.xlsx,Outcomes Based on Goals:D8,140,4,0,1,0
Employment and Wage Data Project - FINAL.xlsx,Main Data:B1,140,993,8,993,9
DataSet.xlsx,Sheet6:AJ37,92,0,0,0,0
AHP_Psychometric - weighted.xlsx,AHP Example:M88,289,466,6,466,6
Scen_SE_ELC_DH-Pipes.xlsx,Next_to_DH_W_D:E2,121,443,2,2,2
Copia de carga 4 playera.xlsx,datos de carga:E4,74,16,0,16,0
Consistency Analysis of QS 2016.xlsx,Fac Stud:B44,125,9,0,7,0
2019-06-15-0720_dryopteris_carthusiana.xlsx,Measurements:C11,357,5610,52,5610,56
Input_data_general.xlsx,Prod_limit_country:D1,2248,30,0,1,0
Sta Hujan Pegasing.xlsx,Bulanan:A68,107,32,0,32,0
Kickstarter_Challange.xlsx,Outcomes Based On Goals:D5,170,4,0,1,0
Sendy.xlsx,Raw Data:K3,318,3,0,2,0
工作簿1 - 副本-20181123094545958.xlsx,不良明细:CEA5,217,2,0,1,0
PID-Simulator.xlsx,Calculation:D2,2215,145,1,143,1
Vinci.xlsx,n30:C2,930,434,3,1,3
CDBG FY18.xlsx,Hawaii Counties :E13,133,14,0,14,0
credit_test_my_data_1.xlsx,Лист1:V9424,402,1,0,1,0
DT-2020-N-B53-TT343-56.xlsx,40:AE1149,1260,0,0,0,0
Apple Appstore Data.xlsx,Apple Appstore Data:J4342,124,1,0,1,0
timeseries_tracertest_Kortright_7hr.xlsx,Hydrograph_TracerTest:A545,389,5608,39,1,39
2019-05-13-0954_abies_pinsapo.xlsx,Measurements:C11,388,5610,44,5610,48
band.predicting diamond prices project.xlsx,Forecast scenarios:B31,109,9,1,9,1
工作簿1 - 副本-20181123094654875.xlsx,不良明细:CEA5,109,2,0,1,0
StarterBook-Aherrup.xlsx,Data:E1329,220,1,0,1,0
outputTablesState.xlsx,7.3_FL_WA:AK41,2217,14,0,14,0
REMISIONES--MARZO    --- 2 0 1 5.xlsx,CENTRAL REMIS:BD1,966,0,0,0,0
Skill_Data_PD2.xlsx,Sheet1:B351,287,179,2,179,2
KickStarter My Chart.xlsx,Bonus-Goals:D5,387,4,0,1,0
Metrics.xlsx,MCofA:C2,307,4,0,3,0
Dataset 1 - Baseline - 01.xlsx,TimeSeries:G1070,604,8,0,3,0
analysis_step_wise_l1.xlsx,normalizing:D42,60,979,6,979,7
Reference Ch. test@1M SPL PCB Display ON_210216.xlsx,FFT_R2R5@Port Type:H2,2070,5,0,3,0
PriceBlotterBond.xlsx,BondPrice:D3008,423,2,0,1,0
charitychoice.co.uk.xlsx,Charitychoice.co.uk Data:G21757,1216,1,0,1,0
2019-05-16-1035_empty_racir.xlsx,Measurements:C11,354,5610,43,5610,47
StarterBook - Alon Rosner.xlsx,Data:D4075,215,1,0,1,0
GaussianClusterTest.xlsx,test old faithful:A283,323,20147,251,20147,269
JUNIO RAUL  2016.xlsx,PERNIL CON PIEL:G9,439,2420,18,1,18
工作簿1 - 副本-20181126100441319.xlsx,不良明细:CEA5,98,2,0,1,0
SMOK.xlsx,Arkusz1:C2,382,14011,139,14010,149
Ashley County Medical Center.xlsx,OP Services:E2141,1627,25,1,4,1
Objectlist2.xlsx,Tabelle4:F12,314,2,0,2,0
compareFixedCNY.xlsx,Sheet1:B1083,113,1,0,1,0
1.1 3.17. Practical example. Confidence intervals_lesson.xlsx.xlsx,Germany:AM28,602,0,0,0,0
data-1-1-3-StarterBook.xlsx,Kickstarter:I1797,141,1,1,1,1
zacni_0.xlsx,Poor:B80,607,922,10,922,11
Excel_Crowdfunding_data.xlsx,Outcomes:E5,281,4,0,1,0
2020年慢病预算(12.12调整稿).xlsx,老店老客门店:AQ134,908,8,0,8,0
7.1.Practical-example.Confidence-intervals-lesson.xlsx,Germany:AM28,618,0,0,0,0
(1)27-B.xlsx,27-B:A6,1104,3,0,2,0
工作簿1-20181122165042480.xlsx,不良明细:CEA5,99,2,0,1,0
工作簿1 - 副本-20181126094353956.xlsx,不良明细:CEA5,101,2,0,1,0
2_result.xlsx,baseline_2:D71,494,8,0,8,0
Working Sample 3-20-2017.xlsx,7 day sales:B35195,3874,1,0,1,0
VIL-2014-09.xlsx,SEPT 18:Q14,65,12,0,12,0
REMISIONES----OBRADOR---JUNIO    2016.xlsx,REMISIONES ABRIL  2016  :B3,834,4062,26,1,26
bi_altorendimiento_dat2.xlsx,Alto rendimiento:D254,274,2,0,1,0
drah_compliant_cy19.xlsx,DRaH:D62407,1237,1,0,1,0
Structural_Annotation.xlsx,OLD-Templates_ICL3:C5,564,11,0,4,0
Daily Update Data Agregat Covid-19 Jakarta.xlsx,RDT Ag:A50,148,149,1,1,1
Sales Data.xlsx,Orders:C726,236,1,0,1,0
MP_calc_mitMatrix_TGA.xlsx,PS:F371,154,5,0,1,0
Kickstarter_Analysis_CPZ.xlsx,Summarized Stats:B7,307,4,0,1,1
7_17_Create_date_and_time_part_columns.xlsx,Sheet1:B49914,2379,4,0,1,0
2191.xlsx,シート1:K3,579,1024,12,34,12
RKC regression current.xlsx,up to 11 sizeweight regress:L1643,99,9,0,9,0
Repetition_N.01_TR.5_formulas.xlsx,Repetition_N.01_TR.5:B4551,163,2,0,2,0
leut-MDdata-5k.rect.normal.ascii.xlsx,5k.rect.normal.ascii:D9578,1342,3,0,2,0
gla-household-income-estimates-with-real-change.xlsx,Wards:L321,4695,1,0,1,0
velo-10min(2).xlsx,Feuil1:L842,162,1,0,1,0
W1KG13126-37.xlsx,Sheet1:C2,646,14196,109,14196,120
2019-06-13-0721_pinus_heldreichii.xlsx,Measurements:C11,322,5610,57,5610,63
TPV4.9.xlsx,轉換處:C3,1251,20292,266,20292,286
RS_2017-18_data_by_LA.xlsx,LA drop-down:I17,50,68,0,8,0
jane_tholt__13118__Resend 081701 Sent out to Customers.xlsx,Study 4a:A9,74,82,0,76,0
Bordeaux - Sorties - 1718-1754 (-).xlsx,1718-1754:N18760,4011,3,0,2,0
STN_Forecast_Fixture.xlsx,Arrivals:DS23,164,2,0,2,0
Scores for Streptavidin Mutations.xlsx,Res 12:B27,261,8,0,1,0
myodds_history_20212022_new_leagues.xlsx,2way:E957,1138,11,1,3,1
REPORT T05 - 2018.xlsx,Waste Qty:CF443,4131,158,2,158,2
ReportData.xlsx,ReportData:M693,193,1,0,1,0
HPL_Births10_14_SMCO.xlsx,Play:C16,463,1,0,1,0
Argentina data(1918).xlsx,Ceres:A23,748,1,0,1,0
walkingFast_euler.xlsx,walking_euler:A1,144,7499,40,1,41
eurovision_song_contest_1975_2017v4.xlsx,Data:E8524,908,1,0,1,0
NHL2011-12.xlsx,SkaterStats:AA877,250,0,0,0,0
Cascades_Master_File_20181029_V1.xlsx,Master:F13380,361,1,0,1,0
2019-05-26-1023_oxalis_oregana.xlsx,Measurements:C11,384,5610,53,5610,57
Xkvbawue2.xlsx,Farbe:A2,307,8831,63,2,65
Vitorvic_keySample_Compare_Output1538699558946.xlsx,Sample_Compare_Output1538699558:C46377,1757,1,0,1,0
SAM-0.1 OR30x100-0.50_6 dataset analysis.xlsx,State026:L67,577,6,1,1,1
VIL-2016-06.xlsx,JUNE 6:Q18,68,12,0,12,0
WV_2012.xlsx,AL_asphalt material:D44,923,878,213,876,214
Excel challenge.xlsx,BonusStatAnalysis:B35,508,2202,25,35,26
dart_message_generator.xlsx,ent_poly:B16,1763,8440,88,8440,96
pattern_test.xlsx,RN 1:X19,339,9,0,8,0
trips.xlsx,trips:D14297,1225,1,0,1,0
BurnTest180716.1.xlsx,BurnTest180708:B7,7155,75344,683,75344,781
resource discovery 500.xlsx,resource discovery 7500:A43,144,3,0,2,0
Zbiornik.xlsx,Arkusz2:D2,472,18267,159,18267,181
KickStarter_Analysis_using_Excel.xlsx,Bonus:D11,265,4,0,1,0
mercury1650.xlsx,sim:Z7248,9685,2,0,2,0
PLANILLA DE REMISIONES DE MAYO 2016-01.xlsx,MAYO:F245,138,12,0,9,0
BBG_Security_Application_User_List_v5_34.xlsx,Organization:D2,27854,1989,22,4,23
manual_A_coef.xlsx,CALC:C476,194,2,1,1,1
hero.xlsx,英雄军衔配置表:P4,116,1259,8,1258,9
python_MRI_matrix_testing.xlsx,MRI z-score Matrix:BCY8,2204,1,0,1,0
信息技术服务业景气指数&市场风险预警数据.xlsx,Sheet3:M13,61,632,5,623,5
Unit 1 Homework-Kickstart My Chart.xlsx,Goal Outcomes:B12,199,4,1,1,1
9_Nov.__2016_Yellow___2015-2016___2_.xlsx,Sheet2:M1115,905,14,0,13,0
Yields_quotes.xlsx,Yields_quotes:K1795,1660,10,0,5,0
MacIC-Portfolio_V5.xlsx,Returns:R18,445,1621,14,1170,15
吴沄力S400384106.xlsx,东南亚下料单:G44,82,14,0,14,0
Global Coal Plant Tracker July 2020 China plants only -- CENSORED.xlsx,cal unit conversion:C4,7144,16,0,14,0
mary_fischer__25415__yr 2001 Commissioning Summary 2-26-02.xlsx,Feb 2002:C196,112,11,0,7,0
relacao_geral_-_vodanet_-_11-06-2014.xlsx,Anatel:N1213,171,227,1,1,1
BAU Generation Capacity Lifetime.xlsx,US Hydro Lifetime:I39,638,5,0,4,0
SAM-0.01 OR30x100-0.50_1 dataset analysis.xlsx,State026:L67,495,6,0,1,0
Excel HW.xlsx,Data:I3944,212,1,0,1,0
工作簿1-20181122134456020.xlsx,不良明细:CEA5,100,2,0,1,0
Challenge 1 - Kickstarter Data.xlsx,Kickstarter -Data:I266,259,2,0,1,0
【CSOT OCL_FY21 75AR (SSV) 】 SMLD Quality Data Workbook.xlsx,Fail list:T5,481,468,2,1,2
工作簿1-20181122134442335.xlsx,不良明细:CEA5,101,2,0,1,0
Excel_dataVis.xlsx,New Sheet & Bonus:B11,216,6,0,4,0
ISTC_February_2017.xlsx,Items Sold to Customers:E66,72,4,0,4,0
ZIP_COUNTY_032020.xlsx,ZIP_COUNTY_032020:A5188,658,1,0,1,0
serverOutput_019.xlsx,serverOutput_019:B5498,247,3,0,2,0
Kimblesworth CD Weir Logger.xlsx,Flows:C10595,1762,57045,594,57045,669
Relatorio Indices Finais_DIPAM_2010-2017.xlsx,DIPAM_2010:F41,1885,2584,20,2584,21
8路201303单程运营统计.xlsx,Sheet7:G16,100,2,0,2,0
2060.xlsx,シート1:K3,576,1024,12,34,12
uP_all_soft_220104.xlsx,by author:AH316,89,2,0,1,0
Senate Full Contribution Data.xlsx,Senate Full Donation Data:M18498,1152,1,0,1,0
2021 DC WGWIDE hom-west IE 2020 Landings and age.xlsx,lengthVIIj2:A10,105,55,0,1,0
Stock Forecast.xlsx,Virgin Megastore UAE:BB2,102,0,0,0,0
copia 7 Maaji Product Master File rev.xlsx,Data_2 (saya - primer reporte):K4891,829,7,0,3,0
Real-Statistics-Examples-Distributions.xlsx,Weibull 3:D3,139,999,7,1,7
2019-07-03-0837_osmunda_regalis.xlsx,Measurements:C11,315,5610,53,5610,59
Argentina data(1916).xlsx,Ceres:B149,748,1,0,1,0
截止1月15日24时-输入及本土病例省份及来源.xlsx,10.17输入累计:Q6,188,3,0,3,0
01-Excel_Homework_Instructions_StarterBook.xlsx,Kickstart:E81,271,2,0,1,0
西安二手房（链家）.xlsx,价格直方图:K6,181,3009,36,19,37
H_Auto_1_5Hubs_tariffs_FTL.xlsx,H_Auto_1_5Hubs_tariffs_FTL:A2049,120,3,0,1,0
eurovision_song_contest_voting_dataset.xlsx,Data:E42199,1039,1,1,1,1
calendar_stress_test.xlsx,cal:A23690,6651,7,0,1,0
Scen_SYS_SubAnnual_Data.xlsx,FILL:V18,2593,1184,12,1184,13
数据库-1.xlsx,管材:B67,252,2,0,1,1
Homework_StarterBook_DueFeb3.xlsx,Bonus:D4,209,4,0,1,0
Kickstart_PBF.xlsx,Bonus:C5,315,4,0,1,0
Logistica.xlsx,Base:A22,1522,667,6,667,6
17上(中国) 受注・売上実績1703.xlsx,●17.03実績＆計画:I113,236,134,1,134,1
breastcancer_mcar_normal_nucleoli_consolidado.xlsx,breastcancer_mcar_#campo#_20:W46,201,3,0,2,0
kc_house_data.csv - Copia atualizadinho.xlsx,Página1:D19136,180,1,0,1,0
2019-06-18-1012_empty_racir.xlsx,Measurements:D13,337,6600,64,6600,71
Projected areas_C2M34_nb pots_corrected.xlsx,Feuil1:E2972,351,3,0,1,0
Stock NOV-DS 6 Jan 2013.xlsx,WITHOUT ZERO:G341,285,2,0,2,0
GL_Driver_Safety_Report_ferguson_20211031_101132.xlsx,Pivot Tables:M8,78,1,0,1,0
工作簿1-20181122162114722.xlsx,不良明细:CEA5,99,2,0,1,1
school-enrollment-ell-special-education-2006-21.xlsx,2010:I2002,380,2,0,2,0
TP2.xlsx,Sheet30:B61,206,7,0,6,0
SP500_Daily.xlsx,SP500:E17173,805,8,0,8,0
tracker_combined.xlsx,Tracker Data:Q6194,442,2,0,1,0
VW8637.xlsx,VW8637:C4071,356,1,0,1,0
0.xlsx,Sheet1:C799,840,1,0,1,0
KickstartMyChartAnalysis.xlsx,Bonus Statistical Analysis:F81,70,10,1,10,1
Monsoon2017_ Storage and Discharge.xlsx,Kalmodi:A11,209,152,0,1,1
Thomeer_spreadsheet_Clerke.xlsx,Sample1:B8,72,266,2,258,2
SCDNR_Sheepshead.xlsx,SizeByMo:R47,56,3,0,1,0
NHUNG - NCC - CÔNG NỢ PHẢI TRẢ CN3.xlsx,CHI VP:A2,103,181,1,1,1
NGC_simbad.xlsx,Sheet1:I7217,404,1,0,1,0
有限元-试验力位移曲线.xlsx,曲线对比 (2):N41,535,74,1,74,1
HW1Excel.xlsx,Sheet1:I3205,313,1,0,1,0
工作簿1 - 副本-20181124094409794.xlsx,不良明细:CEA5,101,2,0,1,0
data processingfn (1).xlsx,VA:C4,383,1704,13,1704,14
index correl and deferred effect.xlsx,日CORREL:L8433,885,70,1,3,1
samplexls.xlsx,Financing:F367,501,14,0,8,0
2015SecSport.xlsx,Sheet7:B98,100,2,0,2,0
john_arnold__15461__NFL99.xlsx,Trades:D6,382,65,1,65,1
Лаба по химии.xlsx,Лист1:A752,84,1636,9,1635,11
191126P2_ROIAnnotationSummary_200218.xlsx,Annotation_Summary:B1335,257,182,1,1,1
maoyanMovies.xlsx,Sheet1:E457,34,1,0,1,0
COCODataset.xlsx,Sheet1:B8412,1101,3,0,3,0
NL.xlsx,CHAR Calcs:BD2,3175,0,0,0,0
rainfall.xlsx,Worksheet:E4093,184,5,0,5,0
Kick Starter Challenge - StarterBook - Submission.xlsx,Kickstarter:J1062,283,3,0,2,0
Tio Cash Master 0700 PS One Million Test Prime.xlsx,just another 30:I1,17592,78501,869,1,914
all_placements.xlsx,all_placements:O4,398,21954,174,21954,205
Thoughtful Comments Labelling.xlsx,Validation:C458,112,1,0,1,0
45D-4.xlsx,Load-Displacement:D41,216,1340,11,1332,13
SKQ201617S_CTD_Profile_CF.xlsx,PAR:O388,762,2,0,1,0
Energy_Use_Sector_Fuel_Type.xlsx,MER_T02_02-3:A14412,1802,3,0,1,0
2019-05-16-0728_empty_racir.xlsx,Measurements:C11,321,5610,55,5610,60
RESULTADOS-OFICIALES-DISTRITO-09.xlsx,BASE:AB2274,4858,0,0,0,0
chicago-starter.xlsx,guns:B1366,147,1,0,1,0
33067.xlsx,14-09-17:O7,82,3,0,3,0
KF Lariat Rental Profitability Model.xlsx,Model:B11,3241,11,0,8,0
Edwin Head Count Diciembre_2021.xlsx,NOV TURNOS:F16,163,7,0,7,0
42 time points LCM nanostring log notmalized.xlsx,Sheet3:B29,131,84,1,1,1
ClusterFPS_Statics7.xlsx,result-192.168.0.82:D45,242,4,0,3,0
Project 2 Analyze Survey Data.xlsx,employed:F39,89,5,0,1,0
9263.xlsx,シート1:K3,579,1024,12,34,12
New File Created.xlsx,Sheet1:Z2710,220,1,0,1,0
Module 1 - People and households - Numbers.xlsx,femmes_couples_sans_enfants_age:D484,125,4,0,2,0
T-measures  For modification.xlsx,Sheet0:G1123,514,1,0,1,0
image-1631663008654.xlsx,2021.02 Análisis:T2,364,1092,11,1092,12
Overall_manual_old_with0.5.xlsx,Overall:G365,39,3,0,2,0
sales.xlsx,Orders:C726,131,1,0,1,0
TrajectoryCalculator-new-3D.xlsx,BattedBallTrajectory-2:AB73,231,2,0,1,0
보람튜브 전체 데이터_형태소 분석.xlsx,전체 상대빈도_원본:D39,445,4938,37,2,39
TrackingVolunteerContributions.xlsx,December 2015:C1454,223,1,0,1,0
2019-06-17-0715_picea_abies.xlsx,Measurements:C11,317,5610,55,5610,61
Kickstarter_Challenge1.xlsx,Outcomes Based on Goals:D6,139,4,0,1,0
New_Crude_All_manipulated.xlsx,try:H2,117,5316,27,1,27
Homework 1 Excel-Challenge.xlsx,StarterBook:I376,217,1,1,1,1
fable2.xlsx,IMU1:J8,467,1707,20,3,20
Alexandra Rombos Excel Level 1.xlsx,Data Security:I47,475,6,0,2,0
指數平滑法1081111.xlsx,holt JP8:C42,904,31132,313,31132,341
log6.xlsx,log6:A3277,156,3002,19,3,20
NCSP Lat errors.xlsx,Taul1:A2726,257,4,0,1,0
hm_kickstarter_analysis_5-2-2021.xlsx,Crowdfunding Data:D1018,141,1,0,1,0
2019-05-16-1007_berberis_darwinii.xlsx,Measurements:C11,320,5610,55,5610,61
stock_universe_screening_2017_01_06.xlsx,BBG link:E1107,132,2,0,1,0
estimativa_dou_2017.xlsx,Municipios:B5344,85,1,0,1,0
cooper_richey__4041__EOL_Enpower_deals.xlsx,DATA:S537,62,2,0,2,0
Excel1 Homework.xlsx,Sheet8:C44,306,6,0,1,0
UW PokéDex GO.xlsx,1.1 Display Calculations:D11,263,20,0,14,0
工作簿1-20181122160818045.xlsx,不良明细:CEA5,101,2,0,1,0
static_quest_4_processing.xlsx,1_processing_time:C154,182,100,0,1,0
Seguimiento de Evaluación por Unidad_ejemplo (1).xlsx,Final:C23,63,257,2,257,2
Hauxley North Compiled.xlsx,Content:B14796,335,1,0,1,0
calculs.xlsx,Feuil1:E9,3640,59735,451,59735,504
IDX Stock Symbol Category Market Cap.xlsx,Clean Yahoo:R1,234,613,4,1,4
Overwinter_Detection_Results_JD.xlsx,w50a23:H1416,109,4,0,4,1
VIL-2016-02.xlsx,FEB 7:Q16,66,12,0,12,0
Kickstarter_Challenge.xlsx - Copy.xlsx,Outcomes Based on goals:C9,175,4,0,1,0
Data Prep for Aging Pop.xlsx,UN Population:T460,480,45,1,44,1
S_143_164_09-09-09-15-03.xlsx,Form:I44,220,2,0,2,0
Sampling-distribution-example_Sample-size-effect_Confidence-Intervals.xlsx,Confidence Intervals  - 95%:A2,605,4999,28,1,29
KPMG Data Analytics Project Excel Sheet solved.xlsx,NewCustomerList:J54,673,3,0,1,0
NHL 2012-13.xlsx,Main Page:DB187,2109,0,0,0,0
delete_missings.xlsx,Sheet1:G33479,839,1,0,1,0
Report_Template_INDEX.xlsx,OP2:B10,608,1931,21,1931,22
2015하수도통계(최종).xlsx,1.하수도보급률:Z3243,6895,61,1,61,1
EventLog_2.xlsx,Sheet1:E2,1651,27119,161,1,165
P12-Churn-Modelling - Forecast.xlsx,P12-Churn-Modelling - Forecast:B8,991,50003,511,50001,564
2020年7月消耗表.xlsx,OPPO:H35,877,7,0,4,0
百济-计算百分比.xlsx,计算百分比:C283,159,19,0,1,0
benjamin_rogers__1051__Consolidated 6 Peaker-051800.xlsx,Debt:B34,71,366,4,364,4
label_sponsor_data.xlsx,chi:K2238,592,2,0,1,0
Lab2.xlsx,StoreCopy:G772,149,11,1,4,1
MM1-0626SSM-6700.xlsx,2Rx2L:D117,99,3,0,2,0
calculo consumos cloud aws.xlsx,BE analysis:F3,309,4,0,1,0
relacao_geral_-_vodanet_-_14-03-2014.xlsx,Anatel:N1213,167,227,1,1,1
benjamin_rogers__1169__Base.xlsx,Debt:E160,100,1344,13,1323,14
Exari.xlsx,CLM:I131,36,3,0,2,0
Space Engineers Data.xlsx,S&S Analysis:X59,797,24,0,24,0
3_Orçamentos.xlsx,Calculo Vendas Software:Z33,69,1449,18,1,18
Karimunjawa Data - Fish.xlsx,B.Karimunjawa-2012:AB35251,630,0,0,0,0
2019-05-11-1101_clethera_delvayi.xlsx,Measurements:C11,383,5610,45,5610,49
SathishKumar_Rajendiran_Group4_HW2.xlsx,M4-relay test.csv:R5529,1015,3,0,1,0
program.xlsx,пристройка:F40,506,281,3,271,3
Data set 10-03-2021(AutoRecovered).xlsx,selling expenses:AB8,182,0,0,0,0
Exam 2 Items Sold template.xlsx,Parts Data:A24,66,1,0,1,0
errol_mclaughlin_jr__10120__Chase-Stoneville Model 12_29_00.xlsx,Surety Bond Annuity:B11,906,8649,130,8640,137
inform-covid-19-risk-index-v012.xlsx,INFORM COVID-19 RISK 2020 (a-z):AB41,132,1,0,1,0
2SubstitutionAnlysML_INPUT.xlsx,2012 BNYVVp25 BSBMVo:D22,49,11,0,10,0
aim120_amraap.xlsx,Barbados with AIM120-AMRAAP:B6,2134,43284,561,43284,601
InputData.xlsx,Sheet3:A2,6475,131473,1253,131472,1414
Taxa_Assignment_Matrix.xlsx,E:D1,5354,16252,125,1,131
negeri-sembilan-house-sale-26022021.xlsx,negeri-sembilan-house-sale-2602:C35,135,9,0,9,0
EIS2019_database.xlsx,CI relative to EU in 2011:C2,90,10,0,1,0
association_info.xlsx,检查数据:M81,177,574,3,5,4
20180913_Data_Import_Tool_Logic..xlsx,20180912_Data_Import_Tool_v1:FX2,14481,43650,534,43650,592
Model Input Document Satisloh V4.6 VFT-Orbit - CPQ.xlsx,Configuration:A6,170,977,5,3,5
Obstacle_Butane - 1.2.xlsx,Orgininal data V-L 30%H (2):AE619,2109,1,0,1,0
Workings.xlsx,BTC_USD:B36,1434,22,0,15,0
SAM-0.01 OR30x100-0.75_3 dataset analysis.xlsx,State026:L67,514,6,0,1,0
VIL-2015-07.xlsx,JULY 19:Q12,73,12,0,12,0
BIM_물량집계 자동화 산출기준표_rC(20210903).xlsx,Gutters:S47,209,7,0,7,0
Kickstarter Challenge.xlsx,KickStarter :J3757,181,2,0,2,0
Dashboard_M2_Imports_Data_2018-09-11-18-57-51.xlsx,Country Imports Petroleum:H8,177,15,0,10,0
’‘’00-2.xlsx,Load-Displacement:D43,639,755,6,747,6
SAM-0.01 OR10x100-0.25_3 dataset analysis.xlsx,State026:G38,467,6,0,1,0
T 套装升星表.xlsx,基础属性1:M3,208,477,3,477,3
Thomeer2019.xlsx,THOM_B-C_edt_2018_196:B10,115,654,4,643,5
VTP_MAU_EXCEL_V1.11.xlsx,Dịch vụ:A11,114,1,0,1,0
DB 10.3 DarwinCore.xlsx,data:B3423,3440,3,0,2,0
BBG_Security_Application_User_List_v5_46.xlsx,Organization:D2,41092,2862,31,4,32
data_score.xlsx,Sheet1:M12503,130,1,0,1,0
