fileName,Max Dep Ref,GraphBuildTime,NoCompLookupSize,NoCompLookupTime,NoCompPostProcessedLookupSize,NoCompPostProcessedLookupTime
CL2.xlsx,Sheet30:B35,161,7,0,6,0
Fact2Sheet_Corona_20200605.xlsx,LastWeek:I3,184,4329,4934,4188,4936
6502.xlsx,シート7:A3,781,2320,58,2304,59
new_inventory.xlsx,Cases:B28,2254,8571,301,8571,305
VIL-2018-10.xlsx,22:AE16,75,1,0,1,0
covid-19-dashboard_1-31-2021.xlsx,TestingByDate (Test Date):C3,78,374,46,1,46
Capstone_Lariat.xlsx,2019_Fleet_Planning:C17,2665,26,0,26,0
Pagina_Inicio_PN.xlsx,Datos Pagina Inicial:Z491,99,5,0,4,0
Fact2Sheet_Corona_20200706.xlsx,7_Average_Fat:HQ2,574,0,0,0,0
BAO CAO CHI 16.10-22.10 TEMPLATE.xlsx,Chi tiết:L7,499,15823,182,15823,194
Day4.xlsx,Calculations:QX215,1067,3,0,3,0
工作簿1-20181122124718157.xlsx,不良明细:CBJ5,148,2,0,1,0
Employees_data.xlsx,10000 Records (2):AA9021,338,0,0,0,0
DRAFT_COC_database_20200915_2056_SENT_TO_NTMWD.xlsx,COC_RiskScore:S1,515,916,8,916,8
informe-seguridad-social-octubre-2018.xlsx,Primas RV y SP x Cñía:T31,119,16,0,6,0
lecture6p_2021.xlsx,F-F_Research_Data_Factors_daily:F656,144,1,0,1,0
REMISIONES--DICIEMBRE    --- 2 0 1 4.xlsx,OBRADOR REM :A2,868,265,2,265,2
benjamin_rogers__1261__Consolidated 6 Peaker-062000.xlsx,Depreciation:Z49,66,543,6,543,7
refer.xlsx,REFER:P231,150,2,0,1,0
REMISIONES   OBRADOR   MARZO    2017.xlsx,E N E R O      2 0 1 7      :E3270,159,6,0,6,0
project19.xlsx,Exponential:A7578,57,1,0,1,0
Boksmodel.xlsx,Boksmodel:K3,2460,23166,603,23166,616
Kickstarter_Challenge 1.xlsx,Outcomes Based on Goals:D4,128,4,0,1,0
relacao_geral_-_vodanet_-_22-08-2014.xlsx,Anatel:N1213,161,227,1,1,1
manual_grad_rates_corrections_2018.xlsx,grad_rates:R24,122,3,0,2,0
oysters_gtm.xlsx,SPAT:D6025,77,1,0,1,0
px-x-1702020000_105 - Parteien - filledup.xlsx,px-x-1702020000_105:C43389,1073,1,0,1,0
【东吴银行】老16家上市银行不良率汇总.xlsx,工行:AS34,196,1430,14,1430,15
hw_6_2.xlsx,model:D2195,151,12298,167,12298,174
USA list.xlsx,Feuil1:E2,108,4012,57,1,57
suicide_data_minimal.xlsx,Total 2005-2011:E8,54,13,0,13,0
工作簿1-20181122164802381.xlsx,不良明细:CBJ5,93,2,0,1,0
虎林码头11月过车详情.xlsx,202011:G10660,256,1,0,1,0
dt upload SIMP MEI 2018.xlsx,Sheet2:A643,241,1603,9,1,9
VIL-2015-08.xlsx,AUG 26:Q10,122,9,0,9,0
分解法乘法 C.xlsx,分解法:R41,703,35050,77419,35050,77445
House_Election_Data_1994.xlsx,Candidates:F13,1869,1257,8,1,8
Known Distributions (2).xlsx,Fun with colors:C2003,193,2000,13,1,13
재료비.xlsx,07. IK:H2,2249,5559,389,5559,392
test-products.xlsx,луковатый:J9,483,448,5,447,6
数据分析岗位招聘分析.xlsx,筛选职位:P4738,533,3,0,1,0
100ms.xlsx,Data:BV3,126,0,0,0,0
工作簿1-20181122135748760.xlsx,不良明细:CBJ5,177,2,0,1,0
UWP_Pointer_Log.xlsx,Drag_Swipe:L5,272,1708,14,4,14
All naked-eye visible stars & nebulae.xlsx,Sheet1:E1083,593,1,0,1,0
restaurants_시트로나눔_1102.xlsx,식육(숯불구이):AA42,382,0,0,0,0
Oithona_Microsetella_1.xlsx,Лист1:T1814,257,2,0,1,0
FlowCalib.xlsx,Napa:X7,4014,13150,223,13150,231
VIL-2015-10.xlsx,OCT 10:Q10,54,9,0,9,0
0.41147314357174-1-Administrador-2021-07-15-SUBSIDIOS MAYO SAC.xlsx,Hoja1:T845,152,3,0,2,0
zad5.xlsx,D:M1,113,6444,79,6444,83
Oligo Printer Layout.xlsx,Sheet2:DM82,166,11,0,11,0
cerner_model.xlsx,CodeSet:G55,156,10841,89,1,93
day 10 create data.xlsx,Sheet5 (5):AN48,552,0,0,0,0
Raw_data_signals.xlsx,computation:C1222,393,6130,63,6130,66
初中科学浙江初中科学中考真题及模拟试卷分析表2的副本.xlsx,Sheet1:AK618,351,0,0,0,0
Dashboard_M5_Price_Monthly_2018-09-17-02-09-03.xlsx,SNG:I43106,176,463,3,1,3
Distrito-5.xlsx,DETERMINACION:D6,101,74,0,58,0
05.3. S&P500-KOSPI200 (실습결과).xlsx,sheet1:B10,65,1,0,1,0
VIL-2015-01.xlsx,JAN 18:Q34,76,9,0,9,0
工作簿1 - 副本-20181126095151763.xlsx,不良明细:CBJ5,126,2,0,1,0
kevin_ruscitti__20347__03-21-00 daily volsAM.xlsx,03-21-00AM:CC446,156,0,1,0,1
医療需要予測ツール_オミクロンとブースター考慮版v3_20220103.xlsx,短期予測:B24,336,8545,180,8539,185
Kickstarter_Challenge_copy.xlsx,Outcomes Based on Goals:B2,145,4,0,1,0
Employment and Wage Data Project - FINAL.xlsx,Main Data:B2,208,3458,29,3458,31
DataSet.xlsx,Sheet6:AC18,61,0,0,0,0
AHP_Psychometric - weighted.xlsx,AHP Example:O85,202,482,7,482,7
Scen_SE_ELC_DH-Pipes.xlsx,Next_to_DH_W_D:E2,85,443,2,2,2
Copia de carga 4 playera.xlsx,datos de carga:AF4,53,0,0,0,0
Consistency Analysis of QS 2016.xlsx,Fac Stud:C131,142,9,0,7,0
2019-06-15-0720_dryopteris_carthusiana.xlsx,Measurements:E13,386,6600,115,6600,119
Input_data_general.xlsx,Prod_limit_country:D1,1534,30,0,1,0
Sta Hujan Pegasing.xlsx,Bulanan:A68,86,32,1,32,1
Kickstarter_Challange.xlsx,Outcomes Based On Goals:B10,178,4,0,1,0
Sendy.xlsx,Raw Data:H508735,218,4567,39,1,41
工作簿1 - 副本-20181123094545958.xlsx,不良明细:CBJ5,112,2,0,1,0
PID-Simulator.xlsx,Calculation:B11,1478,127,1,125,1
Vinci.xlsx,n100:L7,668,33875,737,33875,775
CDBG FY18.xlsx,reallocations and reductions:I9,117,39,0,3,0
credit_test_my_data_1.xlsx,Лист1:X4105,1238,1,0,1,0
DT-2020-N-B53-TT343-56.xlsx,40:BA1131,898,0,0,0,0
Apple Appstore Data.xlsx,Apple Appstore Data:J4599,90,1,0,1,0
timeseries_tracertest_Kortright_7hr.xlsx,Hydrograph_TracerTest:D544,275,5608,42,1,43
2019-05-13-0954_abies_pinsapo.xlsx,Measurements:E13,353,6600,117,6600,120
band.predicting diamond prices project.xlsx,Forecast scenarios:C24,77,15,1,15,1
工作簿1 - 副本-20181123094654875.xlsx,不良明细:CBJ5,107,2,0,1,0
StarterBook-Aherrup.xlsx,Data:N1586,341,2,0,1,0
outputTablesState.xlsx,7.3_FL_WA:AK19,1610,11,0,11,0
REMISIONES--MARZO    --- 2 0 1 5.xlsx,OBRADOR REM :A2,721,265,2,265,2
Skill_Data_PD2.xlsx,Sheet1:B833,199,179,2,179,2
KickStarter My Chart.xlsx,Bonus-Goals:B3,334,4,0,1,0
Metrics.xlsx,MCofA:C8,311,4,0,3,0
Dataset 1 - Baseline - 01.xlsx,TimeSeries:G1273,491,8,0,3,0
analysis_step_wise_l1.xlsx,normalizing:D245,52,979,75,979,76
PriceBlotterBond.xlsx,BondPrice:D5634,317,2,0,1,0
charitychoice.co.uk.xlsx,Charitychoice.co.uk Data:E20796,1758,1,0,1,0
2019-05-16-1035_empty_racir.xlsx,Measurements:E13,337,6600,116,6600,119
StarterBook - Alon Rosner.xlsx,Data:N3628,235,2,0,1,0
GaussianClusterTest.xlsx,test old faithful:A283,240,20147,1684,20147,1694
JUNIO RAUL  2016.xlsx,PERNIL CON PIEL:G9,358,2420,16,1,16
工作簿1 - 副本-20181126100441319.xlsx,不良明细:CBJ5,133,2,0,1,0
SMOK.xlsx,Arkusz1:A2,337,14011,472,14010,481
Ashley County Medical Center.xlsx,OP Services:E2205,1101,25,0,4,0
Objectlist2.xlsx,Tabelle4:E22,360,2,0,2,0
compareFixedCNY.xlsx,Sheet1:B3005,121,1,0,1,0
1.1 3.17. Practical example. Confidence intervals_lesson.xlsx.xlsx,Al Bundy:C14970,436,14967,216,3,220
data-1-1-3-StarterBook.xlsx,Kickstarter:D3797,92,1,1,1,1
zacni_0.xlsx,Percentiles:B2,1029,6064,313,6063,316
Excel_Crowdfunding_data.xlsx,Stat_Analysis:C14,146,5,0,1,0
2020年慢病预算(12.12调整稿).xlsx,老店新客门店:CA11,681,14,0,12,0
7.1.Practical-example.Confidence-intervals-lesson.xlsx,Al Bundy:C14970,431,14967,155,3,160
(1)27-B.xlsx,27-B:C104702,929,1,0,1,0
工作簿1-20181122165042480.xlsx,不良明细:CBJ5,174,2,0,1,0
工作簿1 - 副本-20181126094353956.xlsx,不良明细:CBJ5,97,2,0,1,0
2_result.xlsx,fuzzy_2_subset:B643,376,16,0,4,0
Working Sample 3-20-2017.xlsx,7 day sales:D36156,2869,1,0,1,0
VIL-2014-09.xlsx,SEPT 18:Q34,93,9,0,9,0
REMISIONES----OBRADOR---JUNIO    2016.xlsx,REMISIONES ABRIL  2016  :B3,536,4062,28,1,28
bi_altorendimiento_dat2.xlsx,Alto rendimiento:D444,207,2,0,1,0
drah_compliant_cy19.xlsx,DRaH:D33925,891,1,0,1,0
Structural_Annotation.xlsx,OLD-Templates_ICL3:C2,734,11,0,4,0
Daily Update Data Agregat Covid-19 Jakarta.xlsx,RDT Ag:A50,106,149,1,1,1
Sales Data.xlsx,Orders:C5000,100,1,0,1,0
MP_calc_mitMatrix_TGA.xlsx,PE_aug:AR10,209,6,0,3,0
Kickstarter_Analysis_CPZ.xlsx,Successful vs Unsuccessful:Q1476,375,5,0,5,0
7_17_Create_date_and_time_part_columns.xlsx,Sheet1:B35847,1790,4,0,1,0
2191.xlsx,シート7:A3,815,2320,19,2304,20
RKC regression current.xlsx,up to 11 sizeweight regress:K1608,71,13,0,13,0
Repetition_N.01_TR.5_formulas.xlsx,Repetition_N.01_TR.5:B4652,150,2,0,2,0
leut-MDdata-5k.rect.normal.ascii.xlsx,5k.rect.normal.ascii:D9198,849,3,0,2,0
gla-household-income-estimates-with-real-change.xlsx,LSOA11:AG3,3483,0,0,0,0
velo-10min(2).xlsx,Feuil1:L1803,133,1,0,1,0
W1KG13126-37.xlsx,Sheet1:E2,480,14196,125,14196,133
2019-06-13-0721_pinus_heldreichii.xlsx,Measurements:E13,330,6600,121,6600,124
TPV4.9.xlsx,轉換處:C4,1470,20293,343,20293,357
RS_2017-18_data_by_LA.xlsx,PHE Check:G4,97,1334,21,1329,21
jane_tholt__13118__Resend 081701 Sent out to Customers.xlsx,Summary:B128,51,1485,67,1485,68
Bordeaux - Sorties - 1718-1754 (-).xlsx,1718-1754:N18961,3060,3,0,2,0
STN_Forecast_Fixture.xlsx,Departures & lanes:AX106,157,63,0,4,1
Scores for Streptavidin Mutations.xlsx,Sheet11:AF1458,254,0,0,0,0
myodds_history_20212022_new_leagues.xlsx,OV-UN model DIVS:C18,836,15,0,14,0
REPORT T05 - 2018.xlsx,Waste Qty:E129,3139,1088,14,1088,15
ReportData.xlsx,ReportData:AB246,172,1,1,1,1
HPL_Births10_14_SMCO.xlsx,Play:C16,345,1,0,1,0
Argentina data(1918).xlsx,Ceres:A76,557,1,0,1,0
walkingFast_euler.xlsx,walking_euler:A1,169,7499,46,1,47
eurovision_song_contest_1975_2017v4.xlsx,Data:F30158,614,1,0,1,0
NHL2011-12.xlsx,SkaterStats:S575,284,6,0,2,0
Cascades_Master_File_20181029_V1.xlsx,Master:F1164,349,1,0,1,0
2019-05-26-1023_oxalis_oregana.xlsx,Measurements:E13,403,6600,101,6600,105
Xkvbawue2.xlsx,Farbe:A2,493,8831,75,2,77
Vitorvic_keySample_Compare_Output1538699558946.xlsx,Sample_Compare_Output1538699558:B2474,1245,1,0,1,0
SAM-0.1 OR30x100-0.50_6 dataset analysis.xlsx,State026:B88,437,6,0,1,0
VIL-2016-06.xlsx,JUNE 6:Q23,67,12,0,12,0
WV_2012.xlsx,AL_asphalt material:D26575,937,878,10,876,11
Excel challenge.xlsx,BonusStatAnalysis:B794,722,2202,45,35,45
dart_message_generator.xlsx,ent_poly:A28,1541,8479,112,8479,116
pattern_test.xlsx,KQT 2:W28,356,10,1,1,1
trips.xlsx,trips:G15258,946,1,1,1,1
BurnTest180716.1.xlsx,BurnTest180708:S2,5226,113014,1956,113014,2066
resource discovery 500.xlsx,resource discovery 500:D316,97,3,0,2,0
Zbiornik.xlsx,Arkusz2:B14,385,21845,401,21845,415
KickStarter_Analysis_using_Excel.xlsx,Bonues Statistical Analytics:B86,213,4,0,1,0
mercury1650.xlsx,sim:BB918,9274,1,0,1,0
PLANILLA DE REMISIONES DE MAYO 2016-01.xlsx,MAYO:F1116,116,13,0,10,0
manual_A_coef.xlsx,age.ds300k.intersect.batch.aa.t:D1943,314,3,0,2,0
hero.xlsx,英雄军衔配置表:P4,119,1259,10,1258,11
python_MRI_matrix_testing.xlsx,MRI z-score Matrix:CDC5,1599,1,0,1,0
信息技术服务业景气指数&市场风险预警数据.xlsx,Sheet3:M13,53,632,7,623,7
Unit 1 Homework-Kickstart My Chart.xlsx,Goal Outcomes:B10,198,4,0,1,0
9_Nov.__2016_Yellow___2015-2016___2_.xlsx,Sheet2:M1143,640,14,1,13,1
Yields_quotes.xlsx,Yields_quotes:K1417,1259,10,0,5,0
MacIC-Portfolio_V5.xlsx,Portfolio Metrics:J4,640,12,0,6,0
吴沄力S400384106.xlsx,速美免漆下料单:O3,88,182,2,182,2
Global Coal Plant Tracker July 2020 China plants only -- CENSORED.xlsx,Coal units:X4569,5767,34,1,2,1
mary_fischer__25415__yr 2001 Commissioning Summary 2-26-02.xlsx,Feb 2002:A9,123,858,11,850,12
relacao_geral_-_vodanet_-_11-06-2014.xlsx,Anatel:N1213,249,227,1,1,1
BAU Generation Capacity Lifetime.xlsx,US Hydro Lifetime:I1107,376,5,0,4,0
SAM-0.01 OR30x100-0.50_1 dataset analysis.xlsx,State026:B88,411,6,0,1,0
Excel HW.xlsx,Data:E3508,144,2,0,2,0
工作簿1-20181122134456020.xlsx,不良明细:CBJ5,95,2,0,1,0
Challenge 1 - Kickstarter Data.xlsx,Outcomes Based On Goals:C9,215,6,0,4,0
【CSOT OCL_FY21 75AR (SSV) 】 SMLD Quality Data Workbook.xlsx,InProcess Conf:BA864532,456,0,0,0,0
工作簿1-20181122134442335.xlsx,不良明细:CBJ5,135,2,0,1,0
Excel_dataVis.xlsx,New Sheet & Bonus:B9,151,6,0,4,0
ISTC_February_2017.xlsx,Items Sold to Customers:F254,86,8,0,8,0
ZIP_COUNTY_032020.xlsx,ZIP_COUNTY_032020:A10954,362,1,0,1,0
serverOutput_019.xlsx,serverOutput_019:B1,167,11913,144,11912,153
Kimblesworth CD Weir Logger.xlsx,Flows:C10595,1377,57045,866,57045,916
Relatorio Indices Finais_DIPAM_2010-2017.xlsx,DIPAM_2010:E298,1256,2584,77,2584,79
8路201303单程运营统计.xlsx,Sheet7:G128,67,2,0,2,0
2060.xlsx,シート7:A3,771,2320,18,2304,19
uP_all_soft_220104.xlsx,Comparison:Z13,90,45,0,45,0
Senate Full Contribution Data.xlsx,Senate Full Donation Data:M17738,1237,1,0,1,0
2021 DC WGWIDE hom-west IE 2020 Landings and age.xlsx,lengthVIIj2:B10,158,55,0,1,0
Stock Forecast.xlsx,Virgin Megastore UAE:AZ3,129,0,0,0,0
copia 7 Maaji Product Master File rev.xlsx,Data_2 (saya - primer reporte):K4832,1067,7,0,3,0
Real-Statistics-Examples-Distributions.xlsx,Weibull 3:D3,138,999,19,1,19
2019-07-03-0837_osmunda_regalis.xlsx,Measurements:E13,370,6600,94,6600,98
Argentina data(1916).xlsx,Ceres:A158,505,1,2,1,2
截止1月15日24时-输入及本土病例省份及来源.xlsx,10.17输入累计:CO3,132,3,1,3,1
01-Excel_Homework_Instructions_StarterBook.xlsx,Kickstart:E539,206,2,0,1,0
西安二手房（链家）.xlsx,Sheet:G1,123,3000,26,1,26
H_Auto_1_5Hubs_tariffs_FTL.xlsx,H_Auto_1_5Hubs_tariffs_FTL:A328,307,3,0,1,0
eurovision_song_contest_voting_dataset.xlsx,Data:F44121,721,1,0,1,0
calendar_stress_test.xlsx,cal:A45905,4867,7,0,1,0
Scen_SYS_SubAnnual_Data.xlsx,FILL:AH4,1804,0,0,0,0
数据库-1.xlsx,辅材:M2,249,709,37,708,37
Homework_StarterBook_DueFeb3.xlsx,Bonus:D5,154,4,0,1,0
Kickstart_PBF.xlsx,Bonus:D2,308,4,0,1,0
Logistica.xlsx,Base:B7,3160,667,6,667,7
17上(中国) 受注・売上実績1703.xlsx,●17.03実績＆計画:Z113,161,215,49,215,49
breastcancer_mcar_normal_nucleoli_consolidado.xlsx,breastcancer_mcar_#campo#_20:B85,140,43,1,43,1
kc_house_data.csv - Copia atualizadinho.xlsx,Página1:D17471,779,1,0,1,0
2019-06-18-1012_empty_racir.xlsx,Measurements:C13,447,6600,134,6600,138
Projected areas_C2M34_nb pots_corrected.xlsx,Feuil1:E3430,229,3,0,1,0
Stock NOV-DS 6 Jan 2013.xlsx,WITHOUT ZERO:G1721,229,2,0,2,0
GL_Driver_Safety_Report_ferguson_20211031_101132.xlsx,Report:Y5,54,2526,19,1,20
工作簿1-20181122162114722.xlsx,不良明细:CBJ5,120,2,0,1,0
school-enrollment-ell-special-education-2006-21.xlsx,2010:I1393,437,2,0,2,0
TP2.xlsx,Sheet30:B35,207,7,0,6,0
SP500_Daily.xlsx,SP500:E15643,651,8,0,8,0
tracker_combined.xlsx,Tracker Data:Q575,422,2,0,1,0
VW8637.xlsx,VW8637:E5993,356,1,0,1,0
0.xlsx,Sheet1:B419,615,1,0,1,0
KickstartMyChartAnalysis.xlsx,Bonus Statistical Analysis:F466,111,10,0,10,0
Monsoon2017_ Storage and Discharge.xlsx,Kalmodi:A11,151,152,1,1,1
Thomeer_spreadsheet_Clerke.xlsx,Sample1:D4,81,2954,47,2954,48
SCDNR_Sheepshead.xlsx,SizeByMo:N45,113,6,0,6,0
NHUNG - NCC - CÔNG NỢ PHẢI TRẢ CN3.xlsx,CHI VP:A2,138,181,1,1,1
NGC_simbad.xlsx,Sheet1:I5554,310,1,0,1,0
有限元-试验力位移曲线.xlsx,曲线对比 (2):AL20,465,0,0,0,0
HW1Excel.xlsx,Sheet1:E3540,334,2,0,1,0
工作簿1 - 副本-20181124094409794.xlsx,不良明细:CBJ5,125,2,0,1,0
data processingfn (1).xlsx,VA:C4,503,1704,14,1704,15
index correl and deferred effect.xlsx,日CORREL:B4792,640,405,11,397,12
samplexls.xlsx,Financing:D294,655,40,1,28,1
2015SecSport.xlsx,Sheet7:B262,109,3,0,3,0
john_arnold__15461__NFL99.xlsx,Trades:AF5,285,0,0,0,0
Лаба по химии.xlsx,Лист1:F803,69,1775,13,1775,14
191126P2_ROIAnnotationSummary_200218.xlsx,Flash68_annot:A2,245,182,0,1,0
maoyanMovies.xlsx,Sheet1:E10,144,1,1,1,1
COCODataset.xlsx,Sheet1:C3745,882,3,0,3,0
NL.xlsx,CHAR Calcs:BB216430,2991,0,0,0,0
rainfall.xlsx,Worksheet:I4092,179,5,1,5,1
Kick Starter Challenge - StarterBook - Submission.xlsx,Outcomes based on goals:E10,195,16,0,4,0
Tio Cash Master 0700 PS One Million Test Prime.xlsx,just another 30:I1,14217,78501,975,1,1019
all_placements.xlsx,all_placements:O14,504,21954,218,21954,235
Thoughtful Comments Labelling.xlsx,Validation:E891,78,1,0,1,0
45D-4.xlsx,Load-Displacement:D25214,216,1340,20,1332,20
SKQ201617S_CTD_Profile_CF.xlsx,PAR:O3,549,2396,19,2395,20
Energy_Use_Sector_Fuel_Type.xlsx,MER_T02_02-3:A17295,1241,3,0,1,0
2019-05-16-0728_empty_racir.xlsx,Measurements:E13,386,6600,96,6600,99
RESULTADOS-OFICIALES-DISTRITO-09.xlsx,BASE:BE1160,3525,7,0,4,0
chicago-starter.xlsx,guns:A377,109,1,0,1,0
33067.xlsx,11-04-19:D11,58,8,0,1,0
KF Lariat Rental Profitability Model.xlsx,Model:E11,2343,26,0,25,0
Edwin Head Count Diciembre_2021.xlsx,NOV TURNOS:F4,202,7,0,7,0
42 time points LCM nanostring log notmalized.xlsx,Sheet3:B76,107,84,0,1,0
ClusterFPS_Statics7.xlsx,result-192.168.0.82:D137,264,4,0,3,0
Project 2 Analyze Survey Data.xlsx,create category:A54,67,88,1,1,1
9263.xlsx,シート7:A3,835,2320,19,2304,20
New File Created.xlsx,Sheet1:Z7135,269,1,0,1,0
Module 1 - People and households - Numbers.xlsx,femmes_couples_sans_enfants_age:E347,89,4,0,2,0
T-measures  For modification.xlsx,Sheet0:F6375,392,1,0,1,0
image-1631663008654.xlsx,2021.02 Análisis:R2,333,1956,24,1956,25
Overall_manual_old_with0.5.xlsx,Overall:J52,68,3,0,1,0
sales.xlsx,Orders:C5000,86,1,0,1,0
TrajectoryCalculator-new-3D.xlsx,BattedBallTrajectory-2:AB436,207,2,0,1,0
보람튜브 전체 데이터_형태소 분석.xlsx,전체 상대빈도_원본:D4884,313,4938,44,2,46
TrackingVolunteerContributions.xlsx,December 2015:D1359,186,1,0,1,1
2019-06-17-0715_picea_abies.xlsx,Measurements:E13,370,6600,101,6600,105
Kickstarter_Challenge1.xlsx,Outcomes Based on Goals:D7,92,4,0,1,0
New_Crude_All_manipulated.xlsx,try:H2,158,5316,52,1,52
Homework 1 Excel-Challenge.xlsx,StarterBook:P1715,238,2,0,1,0
fable2.xlsx,IMU1:A2,363,5118,45,5118,47
Alexandra Rombos Excel Level 1.xlsx,Data Security:L26,505,6,0,2,0
指數平滑法1081111.xlsx,holt JP8:C152,615,31132,559,31132,578
log6.xlsx,log6:A3277,105,3002,25,3,26
NCSP Lat errors.xlsx,Taul1:A169,217,6,0,1,0
hm_kickstarter_analysis_5-2-2021.xlsx,Crowdfunding Data:J3711,141,1,1,1,1
2019-05-16-1007_berberis_darwinii.xlsx,Measurements:E13,360,6600,94,6600,97
stock_universe_screening_2017_01_06.xlsx,BBG link:E215,141,2,0,1,0
estimativa_dou_2017.xlsx,Municipios:C5249,71,1,0,1,0
cooper_richey__4041__EOL_Enpower_deals.xlsx,DATA:F1946,89,3,0,1,0
Excel1 Homework.xlsx,Sheet8:B251,308,6,0,1,0
UW PokéDex GO.xlsx,3.0.0 Reverse Search Helper:B10,263,1900,16,1900,17
工作簿1-20181122160818045.xlsx,不良明细:CBJ5,104,2,0,1,0
static_quest_4_processing.xlsx,1_processing_time:C132,157,100,1,1,1
Seguimiento de Evaluación por Unidad_ejemplo (1).xlsx,Final:B23,86,257,3,257,3
Hauxley North Compiled.xlsx,Content:B17679,626,1,0,1,0
calculs.xlsx,urgent brake:E2,2683,80734,1404,80734,1466
IDX Stock Symbol Category Market Cap.xlsx,Clean Yahoo:S26,238,1196,10,1167,10
Overwinter_Detection_Results_JD.xlsx,w50a23:E1630,87,7,0,6,0
VIL-2016-02.xlsx,FEB 7:Q18,54,12,0,12,0
Kickstarter_Challenge.xlsx - Copy.xlsx,Outcomes Based on goals:C10,144,4,0,1,0
Data Prep for Aging Pop.xlsx,TCCC data:BF17,322,1,0,1,0
S_143_164_09-09-09-15-03.xlsx,Form:F5780,205,3,0,3,0
Sampling-distribution-example_Sample-size-effect_Confidence-Intervals.xlsx,Sample Size Effect-Mean and SE :A1539,374,1001,19,3,19
KPMG Data Analytics Project Excel Sheet solved.xlsx,NewCustomerList:V420,492,1000,8,1,8
NHL 2012-13.xlsx,Main Page:Q647,1948,26,0,11,0
delete_missings.xlsx,Sheet1:I27722,719,2,0,2,0
Report_Template_INDEX.xlsx,OP2:B10,1352,1931,33,1931,34
2015하수도통계(최종).xlsx,11_1하수처리수재이용:B96,5584,150,2,113,2
EventLog_2.xlsx,Sheet1:E108482,1242,27119,238,1,240
P12-Churn-Modelling - Forecast.xlsx,P12-Churn-Modelling - Forecast:B8,717,50003,684,50001,726
百济-计算百分比.xlsx,计算百分比:C303,272,33,0,1,0
benjamin_rogers__1051__Consolidated 6 Peaker-051800.xlsx,Depreciation:Z49,84,543,6,543,7
label_sponsor_data.xlsx,anno_data:D1783,514,3,0,3,0
Lab2.xlsx,StoreCopy:G405,125,11,0,4,0
MM1-0626SSM-6700.xlsx,IF Response:H15,70,103,0,2,0
calculo consumos cloud aws.xlsx,BE analysis:F1281,281,24,0,24,0
relacao_geral_-_vodanet_-_14-03-2014.xlsx,Anatel:N1213,124,227,1,1,1
benjamin_rogers__1169__Base.xlsx,Debt:E160,175,1344,15,1323,16
Exari.xlsx,CLM:Q25,47,3,1,3,1
Space Engineers Data.xlsx,S&S Analysis:X10,930,24,1,24,1
3_Orçamentos.xlsx,Calculo Vendas Software:AO13,56,0,0,0,0
Karimunjawa Data - Fish.xlsx,B.Karimunjawa-2012:AB33016,503,0,0,0,0
2019-05-11-1101_clethera_delvayi.xlsx,Measurements:E13,394,6600,111,6600,116
SathishKumar_Rajendiran_Group4_HW2.xlsx,M4-relay test.csv:R5596,1371,3,0,1,0
program.xlsx,дома:D143,604,1126,12,1120,12
Data set 10-03-2021(AutoRecovered).xlsx,selling expenses:C169,116,9,0,4,0
Exam 2 Items Sold template.xlsx,Parts Data:A1059,130,1,0,1,0
errol_mclaughlin_jr__10120__Chase-Stoneville Model 12_29_00.xlsx,Surety Bond Annuity:B11,815,8649,150,8640,154
inform-covid-19-risk-index-v012.xlsx,Vulnerability:AP195,191,0,0,0,0
aim120_amraap.xlsx,Barbados with AIM120-AMRAAP:B2,1786,47614,1131,47614,1163
InputData.xlsx,Sheet3:A8,4855,131455,1322,131454,1435
Taxa_Assignment_Matrix.xlsx,E:D1,3841,16252,167,1,173
negeri-sembilan-house-sale-26022021.xlsx,negeri-sembilan-house-sale-2602:F7931,97,9,0,9,0
EIS2019_database.xlsx,4.1.1:M5,91,296,2,296,2
association_info.xlsx,检查数据:Y68,138,714,7,4,7
20180913_Data_Import_Tool_Logic..xlsx,20180912_Data_Import_Tool_v1:FL2,11927,2910,35,2910,38
Model Input Document Satisloh V4.6 VFT-Orbit - CPQ.xlsx,Configuration:A6,53,977,7,3,7
Obstacle_Butane - 1.2.xlsx,Orgininal data V-L 30%H (2):R23,1699,10,1,6,1
Workings.xlsx,BTC_USD:L6,1258,39985,845,39985,876
SAM-0.01 OR30x100-0.75_3 dataset analysis.xlsx,State026:B88,400,6,1,1,1
VIL-2015-07.xlsx,JULY 19:Q10,126,9,0,9,0
BIM_물량집계 자동화 산출기준표_rC(20210903).xlsx,Gutters:AJ427,202,7,0,7,0
Kickstarter Challenge.xlsx,Outcomes Base on Goals Chart:B12,191,3,0,1,0
Dashboard_M2_Imports_Data_2018-09-11-18-57-51.xlsx,Dashboard M2 Imports Data:Q61,120,497,5,11,5
’‘’00-2.xlsx,Load-Displacement:D742781,483,755,10,747,10
SAM-0.01 OR10x100-0.25_3 dataset analysis.xlsx,State026:B44,472,6,0,1,0
T 套装升星表.xlsx,套装数值:B25,207,1757,293,1757,294
Thomeer2019.xlsx,THOM_B-C_edt_2018_196:D4,149,4535,96,4535,99
VTP_MAU_EXCEL_V1.11.xlsx,Quan_huyen:L5,411,713,4,1,4
DB 10.3 DarwinCore.xlsx,data:C3368,3956,4,0,3,0
data_score.xlsx,Sheet1:M10838,284,1,0,1,0
H2_consumption_test_15min.xlsx,H2_consumption_test_15min:V2,306,8759,61,8759,65
basestats.xlsx,basestats:C6198,276,9,0,3,0
