fileName,Max Dep Ref,GraphBuildTime,NoCompLookupSize,NoCompLookupTime,NoCompPostProcessedLookupSize,NoCompPostProcessedLookupTime
Train_dataset (1).xlsx,Diuresis_TS:F7259,60,1,0,1,0
CL2.xlsx,Sheet30:B35,159,7,0,6,0
Fact2Sheet_Corona_20200605.xlsx,LastWeek:I3,179,4329,6189,4188,6191
6502.xlsx,シート7:A3,789,2320,18,2304,19
new_inventory.xlsx,Cases:B28,2272,8571,287,8571,291
VIL-2018-10.xlsx,22:AE16,125,1,1,1,1
covid-19-dashboard_1-31-2021.xlsx,TestingByDate (Test Date):C3,79,374,2,1,3
Capstone_Lariat.xlsx,2019_Fleet_Planning:C17,2516,26,0,26,0
Pagina_Inicio_PN.xlsx,Datos Pagina Inicial:Z491,65,5,0,4,0
Fact2Sheet_Corona_20200706.xlsx,7_Average_Fat:HQ2,522,0,0,0,0
BAO CAO CHI 16.10-22.10 TEMPLATE.xlsx,Chi tiết:L7,508,15823,196,15823,205
Day4.xlsx,Calculations:QX215,978,3,0,3,0
工作簿1-20181122124718157.xlsx,不良明细:CBJ5,107,2,0,1,0
Employees_data.xlsx,10000 Records (2):AA9021,314,0,0,0,0
DRAFT_COC_database_20200915_2056_SENT_TO_NTMWD.xlsx,COC_RiskScore:S1,420,916,8,916,8
informe-seguridad-social-octubre-2018.xlsx,Primas RV y SP x Cñía:T31,129,16,0,6,0
lecture6p_2021.xlsx,F-F_Research_Data_Factors_daily:F656,142,1,0,1,0
REMISIONES--DICIEMBRE    --- 2 0 1 4.xlsx,OBRADOR REM :A2,819,265,2,265,3
benjamin_rogers__1261__Consolidated 6 Peaker-062000.xlsx,Depreciation:Z49,54,543,6,543,6
refer.xlsx,REFER:P231,209,2,0,1,0
REMISIONES   OBRADOR   MARZO    2017.xlsx,E N E R O      2 0 1 7      :E3270,193,6,0,6,0
project19.xlsx,Exponential:A7578,141,1,0,1,0
Boksmodel.xlsx,Boksmodel:K3,2474,23166,604,23166,618
Kickstarter_Challenge 1.xlsx,Outcomes Based on Goals:D4,129,4,0,1,0
relacao_geral_-_vodanet_-_22-08-2014.xlsx,Anatel:N1213,177,227,1,1,1
manual_grad_rates_corrections_2018.xlsx,grad_rates:R24,55,3,0,2,0
oysters_gtm.xlsx,SPAT:D6025,123,1,0,1,0
px-x-1702020000_105 - Parteien - filledup.xlsx,px-x-1702020000_105:C43389,1020,1,0,1,0
【东吴银行】老16家上市银行不良率汇总.xlsx,工行:AS34,221,1430,16,1430,16
hw_6_2.xlsx,model:D2195,185,12298,155,12298,163
USA list.xlsx,Feuil1:E2,108,4012,34,1,35
suicide_data_minimal.xlsx,Total 2005-2011:E8,75,13,0,13,0
工作簿1-20181122164802381.xlsx,不良明细:CBJ5,131,2,0,1,0
虎林码头11月过车详情.xlsx,202011:G10660,196,1,0,1,0
dt upload SIMP MEI 2018.xlsx,Sheet2:A643,218,1603,11,1,11
VIL-2015-08.xlsx,AUG 26:Q10,54,9,0,9,0
分解法乘法 C.xlsx,分解法:R41,664,35050,74421,35050,74446
House_Election_Data_1994.xlsx,Candidates:F13,1900,1257,22,1,23
Known Distributions (2).xlsx,Fun with colors:C2003,158,2000,15,1,15
재료비.xlsx,07. IK:H2,2313,5559,372,5559,375
test-products.xlsx,луковатый:J9,435,448,5,447,6
数据分析岗位招聘分析.xlsx,筛选职位:P4738,639,3,0,1,0
100ms.xlsx,Data:BV3,160,0,0,0,0
工作簿1-20181122135748760.xlsx,不良明细:CBJ5,99,2,0,1,0
UWP_Pointer_Log.xlsx,Drag_Swipe:L5,238,1708,13,4,13
All naked-eye visible stars & nebulae.xlsx,Sheet1:E1083,652,1,0,1,0
restaurants_시트로나눔_1102.xlsx,식육(숯불구이):AA42,377,0,0,0,0
Oithona_Microsetella_1.xlsx,Лист1:T1814,279,2,0,1,0
FlowCalib.xlsx,Napa:X7,3561,13150,173,13150,182
VIL-2015-10.xlsx,OCT 10:Q10,55,9,0,9,0
0.41147314357174-1-Administrador-2021-07-15-SUBSIDIOS MAYO SAC.xlsx,Hoja1:T845,150,3,0,2,0
zad5.xlsx,D:M1,102,6444,65,6444,69
Oligo Printer Layout.xlsx,Sheet2:DM82,186,11,0,11,0
cerner_model.xlsx,CodeSet:G55,168,10841,104,1,106
day 10 create data.xlsx,Sheet5 (5):AN48,488,0,0,0,0
Raw_data_signals.xlsx,computation:C1222,404,6130,65,6130,68
初中科学浙江初中科学中考真题及模拟试卷分析表2的副本.xlsx,Sheet1:AK618,239,0,0,0,0
Dashboard_M5_Price_Monthly_2018-09-17-02-09-03.xlsx,SNG:I43106,84,463,4,1,4
Distrito-5.xlsx,DETERMINACION:D6,85,74,1,58,1
05.3. S&P500-KOSPI200 (실습결과).xlsx,sheet1:B10,64,1,0,1,0
VIL-2015-01.xlsx,JAN 18:Q34,81,9,0,9,0
工作簿1 - 副本-20181126095151763.xlsx,不良明细:CBJ5,95,2,0,1,0
kevin_ruscitti__20347__03-21-00 daily volsAM.xlsx,03-21-00AM:CC446,212,0,0,0,0
医療需要予測ツール_オミクロンとブースター考慮版v3_20220103.xlsx,短期予測:B24,356,8545,182,8539,186
Kickstarter_Challenge_copy.xlsx,Outcomes Based on Goals:B2,97,4,0,1,0
Employment and Wage Data Project - FINAL.xlsx,Main Data:B2,177,3458,30,3458,32
DataSet.xlsx,Sheet6:AC18,62,0,0,0,0
AHP_Psychometric - weighted.xlsx,AHP Example:O85,244,482,6,482,6
Scen_SE_ELC_DH-Pipes.xlsx,Next_to_DH_W_D:E2,107,443,2,2,2
Copia de carga 4 playera.xlsx,datos de carga:AF4,64,0,0,0,0
Consistency Analysis of QS 2016.xlsx,Fac Stud:C131,149,9,0,7,0
2019-06-15-0720_dryopteris_carthusiana.xlsx,Measurements:E13,358,6600,123,6600,127
Input_data_general.xlsx,Prod_limit_country:D1,1602,30,0,1,0
Sta Hujan Pegasing.xlsx,Bulanan:A68,141,32,1,32,1
Kickstarter_Challange.xlsx,Outcomes Based On Goals:B10,185,4,0,1,0
Sendy.xlsx,Raw Data:H508735,98,4567,67,1,68
工作簿1 - 副本-20181123094545958.xlsx,不良明细:CBJ5,97,2,0,1,0
PID-Simulator.xlsx,Calculation:B11,1564,127,1,125,1
Vinci.xlsx,n100:L7,687,33875,807,33875,844
CDBG FY18.xlsx,reallocations and reductions:I9,120,39,1,3,1
credit_test_my_data_1.xlsx,Лист1:X4105,1317,1,0,1,0
DT-2020-N-B53-TT343-56.xlsx,40:BA1131,917,0,0,0,0
Apple Appstore Data.xlsx,Apple Appstore Data:J4599,96,1,0,1,0
timeseries_tracertest_Kortright_7hr.xlsx,Hydrograph_TracerTest:D544,299,5608,41,1,41
2019-05-13-0954_abies_pinsapo.xlsx,Measurements:E13,372,6600,107,6600,110
band.predicting diamond prices project.xlsx,Forecast scenarios:C24,75,15,0,15,0
工作簿1 - 副本-20181123094654875.xlsx,不良明细:CBJ5,93,2,0,1,0
StarterBook-Aherrup.xlsx,Data:N1586,274,2,0,1,0
outputTablesState.xlsx,7.3_FL_WA:AK19,1685,11,0,11,0
REMISIONES--MARZO    --- 2 0 1 5.xlsx,OBRADOR REM :A2,726,265,2,265,2
Skill_Data_PD2.xlsx,Sheet1:B833,200,179,2,179,2
KickStarter My Chart.xlsx,Bonus-Goals:B3,318,4,0,1,0
Metrics.xlsx,MCofA:C8,299,4,0,3,0
Dataset 1 - Baseline - 01.xlsx,TimeSeries:G1273,492,8,1,3,1
analysis_step_wise_l1.xlsx,normalizing:D245,51,979,56,979,57
PriceBlotterBond.xlsx,BondPrice:D5634,291,2,0,1,0
charitychoice.co.uk.xlsx,Charitychoice.co.uk Data:E20796,1810,1,0,1,0
2019-05-16-1035_empty_racir.xlsx,Measurements:E13,360,6600,174,6600,177
StarterBook - Alon Rosner.xlsx,Data:N3628,272,2,0,1,0
GaussianClusterTest.xlsx,test old faithful:A283,260,20147,1777,20147,1787
JUNIO RAUL  2016.xlsx,PERNIL CON PIEL:G9,386,2420,28,1,29
工作簿1 - 副本-20181126100441319.xlsx,不良明细:CBJ5,96,2,0,1,0
SMOK.xlsx,Arkusz1:A2,393,14011,302,14010,310
Ashley County Medical Center.xlsx,OP Services:E2205,1162,25,0,4,0
Objectlist2.xlsx,Tabelle4:E22,381,2,0,2,0
compareFixedCNY.xlsx,Sheet1:B3005,77,1,0,1,0
1.1 3.17. Practical example. Confidence intervals_lesson.xlsx.xlsx,Al Bundy:C14970,455,14967,156,3,161
data-1-1-3-StarterBook.xlsx,Kickstarter:D3797,92,1,0,1,0
zacni_0.xlsx,Percentiles:B2,1149,6064,249,6063,254
Excel_Crowdfunding_data.xlsx,Stat_Analysis:C14,219,5,0,1,0
2020年慢病预算(12.12调整稿).xlsx,老店新客门店:CA11,752,14,1,12,1
7.1.Practical-example.Confidence-intervals-lesson.xlsx,Al Bundy:C14970,455,14967,167,3,172
(1)27-B.xlsx,27-B:C104702,894,1,0,1,0
工作簿1-20181122165042480.xlsx,不良明细:CBJ5,122,2,0,1,0
工作簿1 - 副本-20181126094353956.xlsx,不良明细:CBJ5,189,2,1,1,1
2_result.xlsx,fuzzy_2_subset:B643,467,16,1,4,1
Working Sample 3-20-2017.xlsx,7 day sales:D36156,2793,1,0,1,0
VIL-2014-09.xlsx,SEPT 18:Q34,80,9,0,9,0
REMISIONES----OBRADOR---JUNIO    2016.xlsx,REMISIONES ABRIL  2016  :B3,506,4062,54,1,55
bi_altorendimiento_dat2.xlsx,Alto rendimiento:D444,138,2,0,1,0
drah_compliant_cy19.xlsx,DRaH:D33925,899,1,0,1,0
Structural_Annotation.xlsx,OLD-Templates_ICL3:C2,769,11,0,4,0
Daily Update Data Agregat Covid-19 Jakarta.xlsx,RDT Ag:A50,139,149,1,1,1
Sales Data.xlsx,Orders:C5000,97,1,0,1,0
MP_calc_mitMatrix_TGA.xlsx,PE_aug:AR10,208,6,1,3,1
Kickstarter_Analysis_CPZ.xlsx,Successful vs Unsuccessful:Q1476,455,5,0,5,0
7_17_Create_date_and_time_part_columns.xlsx,Sheet1:B35847,1701,4,0,1,0
2191.xlsx,シート7:A3,807,2320,19,2304,20
RKC regression current.xlsx,up to 11 sizeweight regress:K1608,65,13,0,13,0
Repetition_N.01_TR.5_formulas.xlsx,Repetition_N.01_TR.5:B4652,113,2,0,2,0
leut-MDdata-5k.rect.normal.ascii.xlsx,5k.rect.normal.ascii:D9198,932,3,0,2,0
gla-household-income-estimates-with-real-change.xlsx,LSOA11:AG3,3505,0,0,0,0
velo-10min(2).xlsx,Feuil1:L1803,179,1,0,1,0
W1KG13126-37.xlsx,Sheet1:E2,458,14196,124,14196,131
2019-06-13-0721_pinus_heldreichii.xlsx,Measurements:E13,391,6600,97,6600,101
TPV4.9.xlsx,轉換處:C4,1414,20293,396,20293,410
RS_2017-18_data_by_LA.xlsx,PHE Check:G4,85,1334,21,1329,21
jane_tholt__13118__Resend 081701 Sent out to Customers.xlsx,Summary:B128,62,1485,76,1485,77
Bordeaux - Sorties - 1718-1754 (-).xlsx,1718-1754:N18961,2778,3,0,2,0
STN_Forecast_Fixture.xlsx,Departures & lanes:AX106,257,63,0,4,0
Scores for Streptavidin Mutations.xlsx,Sheet11:AF1458,218,0,0,0,0
myodds_history_20212022_new_leagues.xlsx,OV-UN model DIVS:C18,899,15,0,14,0
REPORT T05 - 2018.xlsx,Waste Qty:E129,3071,1088,14,1088,14
ReportData.xlsx,ReportData:AB246,132,1,0,1,0
HPL_Births10_14_SMCO.xlsx,Play:C16,242,1,0,1,0
Argentina data(1918).xlsx,Ceres:A76,468,1,0,1,0
walkingFast_euler.xlsx,walking_euler:A1,131,7499,48,1,49
eurovision_song_contest_1975_2017v4.xlsx,Data:F30158,632,1,0,1,0
NHL2011-12.xlsx,SkaterStats:S575,267,6,0,2,0
Cascades_Master_File_20181029_V1.xlsx,Master:F1164,319,1,0,1,0
2019-05-26-1023_oxalis_oregana.xlsx,Measurements:E13,427,6600,138,6600,141
Xkvbawue2.xlsx,Farbe:A2,552,8831,76,2,77
Vitorvic_keySample_Compare_Output1538699558946.xlsx,Sample_Compare_Output1538699558:B2474,1378,1,0,1,0
SAM-0.1 OR30x100-0.50_6 dataset analysis.xlsx,State026:B88,341,6,0,1,0
VIL-2016-06.xlsx,JUNE 6:Q23,52,12,0,12,0
WV_2012.xlsx,AL_asphalt material:D26575,697,878,10,876,11
Excel challenge.xlsx,BonusStatAnalysis:B794,677,2202,47,35,47
dart_message_generator.xlsx,ent_poly:A28,1522,8479,113,8479,117
pattern_test.xlsx,KQT 2:W28,236,10,0,1,0
trips.xlsx,trips:G15258,848,1,0,1,0
BurnTest180716.1.xlsx,BurnTest180708:S2,5067,113014,2039,113014,2152
resource discovery 500.xlsx,resource discovery 500:D316,98,3,0,2,0
Zbiornik.xlsx,Arkusz2:B14,445,21845,386,21845,400
KickStarter_Analysis_using_Excel.xlsx,Bonues Statistical Analytics:B86,186,4,0,1,0
mercury1650.xlsx,sim:BB918,9211,1,0,1,0
PLANILLA DE REMISIONES DE MAYO 2016-01.xlsx,MAYO:F1116,115,13,0,10,0
manual_A_coef.xlsx,age.ds300k.intersect.batch.aa.t:D1943,316,3,0,2,0
hero.xlsx,英雄军衔配置表:P4,108,1259,10,1258,11
python_MRI_matrix_testing.xlsx,MRI z-score Matrix:CDC5,1608,1,0,1,0
信息技术服务业景气指数&市场风险预警数据.xlsx,Sheet3:M13,52,632,7,623,7
Unit 1 Homework-Kickstart My Chart.xlsx,Goal Outcomes:B10,138,4,0,1,0
9_Nov.__2016_Yellow___2015-2016___2_.xlsx,Sheet2:M1143,715,14,0,13,0
Yields_quotes.xlsx,Yields_quotes:K1417,1185,10,0,5,0
MacIC-Portfolio_V5.xlsx,Portfolio Metrics:J4,402,12,0,6,0
吴沄力S400384106.xlsx,速美免漆下料单:O3,91,182,2,182,2
Global Coal Plant Tracker July 2020 China plants only -- CENSORED.xlsx,Coal units:X4569,5959,34,0,2,0
mary_fischer__25415__yr 2001 Commissioning Summary 2-26-02.xlsx,Feb 2002:A9,134,858,12,850,13
relacao_geral_-_vodanet_-_11-06-2014.xlsx,Anatel:N1213,389,227,2,1,2
BAU Generation Capacity Lifetime.xlsx,US Hydro Lifetime:I1107,322,5,0,4,0
SAM-0.01 OR30x100-0.50_1 dataset analysis.xlsx,State026:B88,340,6,0,1,0
Excel HW.xlsx,Data:E3508,216,2,0,2,0
工作簿1-20181122134456020.xlsx,不良明细:CBJ5,98,2,0,1,0
Challenge 1 - Kickstarter Data.xlsx,Outcomes Based On Goals:C9,170,6,0,4,0
【CSOT OCL_FY21 75AR (SSV) 】 SMLD Quality Data Workbook.xlsx,InProcess Conf:BA864532,531,0,0,0,0
工作簿1-20181122134442335.xlsx,不良明细:CBJ5,96,2,0,1,0
Excel_dataVis.xlsx,New Sheet & Bonus:B9,197,6,0,4,0
ISTC_February_2017.xlsx,Items Sold to Customers:F254,75,8,0,8,0
ZIP_COUNTY_032020.xlsx,ZIP_COUNTY_032020:A10954,427,1,0,1,0
serverOutput_019.xlsx,serverOutput_019:B1,178,11913,145,11912,153
Kimblesworth CD Weir Logger.xlsx,Flows:C10595,1502,57045,913,57045,964
Relatorio Indices Finais_DIPAM_2010-2017.xlsx,DIPAM_2010:E298,1386,2584,27,2584,29
8路201303单程运营统计.xlsx,Sheet7:G128,67,2,0,2,0
2060.xlsx,シート7:A3,771,2320,19,2304,20
uP_all_soft_220104.xlsx,Comparison:Z13,98,45,1,45,1
Senate Full Contribution Data.xlsx,Senate Full Donation Data:M17738,1190,1,0,1,0
2021 DC WGWIDE hom-west IE 2020 Landings and age.xlsx,lengthVIIj2:B10,161,55,1,1,1
Stock Forecast.xlsx,Virgin Megastore UAE:AZ3,88,0,0,0,0
copia 7 Maaji Product Master File rev.xlsx,Data_2 (saya - primer reporte):K4832,1044,7,0,3,0
Real-Statistics-Examples-Distributions.xlsx,Weibull 3:D3,140,999,6,1,6
2019-07-03-0837_osmunda_regalis.xlsx,Measurements:E13,353,6600,98,6600,101
Argentina data(1916).xlsx,Ceres:A158,529,1,0,1,0
截止1月15日24时-输入及本土病例省份及来源.xlsx,10.17输入累计:CO3,135,3,0,3,0
01-Excel_Homework_Instructions_StarterBook.xlsx,Kickstart:E539,199,2,0,1,0
西安二手房（链家）.xlsx,Sheet:G1,174,3000,41,1,42
H_Auto_1_5Hubs_tariffs_FTL.xlsx,H_Auto_1_5Hubs_tariffs_FTL:A328,291,3,0,1,0
eurovision_song_contest_voting_dataset.xlsx,Data:F44121,797,1,0,1,0
calendar_stress_test.xlsx,cal:A45905,4867,7,0,1,0
Scen_SYS_SubAnnual_Data.xlsx,FILL:AH4,1798,0,0,0,0
数据库-1.xlsx,辅材:M2,242,709,10,708,11
Homework_StarterBook_DueFeb3.xlsx,Bonus:D5,147,4,0,1,0
Kickstart_PBF.xlsx,Bonus:D2,362,4,0,1,0
Logistica.xlsx,Base:B7,3198,667,7,667,8
17上(中国) 受注・売上実績1703.xlsx,●17.03実績＆計画:Z113,168,215,3,215,3
breastcancer_mcar_normal_nucleoli_consolidado.xlsx,breastcancer_mcar_#campo#_20:B85,176,43,1,43,1
kc_house_data.csv - Copia atualizadinho.xlsx,Página1:D17471,947,1,0,1,0
2019-06-18-1012_empty_racir.xlsx,Measurements:C13,417,6600,116,6600,120
Projected areas_C2M34_nb pots_corrected.xlsx,Feuil1:E3430,283,3,0,1,0
Stock NOV-DS 6 Jan 2013.xlsx,WITHOUT ZERO:G1721,259,2,0,2,0
GL_Driver_Safety_Report_ferguson_20211031_101132.xlsx,Report:Y5,86,2526,18,1,19
工作簿1-20181122162114722.xlsx,不良明细:CBJ5,106,2,0,1,0
school-enrollment-ell-special-education-2006-21.xlsx,2010:I1393,357,2,0,2,0
TP2.xlsx,Sheet30:B35,174,7,0,6,0
SP500_Daily.xlsx,SP500:E15643,617,8,0,8,0
tracker_combined.xlsx,Tracker Data:Q575,404,2,1,1,1
VW8637.xlsx,VW8637:E5993,249,1,0,1,0
0.xlsx,Sheet1:B419,564,1,0,1,0
KickstartMyChartAnalysis.xlsx,Bonus Statistical Analysis:F466,177,10,0,10,1
Monsoon2017_ Storage and Discharge.xlsx,Kalmodi:A11,154,152,1,1,1
Thomeer_spreadsheet_Clerke.xlsx,Sample1:D4,81,2954,44,2954,45
SCDNR_Sheepshead.xlsx,SizeByMo:N45,71,6,0,6,0
NHUNG - NCC - CÔNG NỢ PHẢI TRẢ CN3.xlsx,CHI VP:A2,174,181,1,1,1
NGC_simbad.xlsx,Sheet1:I5554,360,1,0,1,0
有限元-试验力位移曲线.xlsx,曲线对比 (2):AL20,428,0,0,0,0
HW1Excel.xlsx,Sheet1:E3540,349,2,0,1,0
工作簿1 - 副本-20181124094409794.xlsx,不良明细:CBJ5,112,2,0,1,0
data processingfn (1).xlsx,VA:C4,541,1704,14,1704,15
index correl and deferred effect.xlsx,日CORREL:B4792,641,405,11,397,11
samplexls.xlsx,Financing:D294,759,40,0,28,0
2015SecSport.xlsx,Sheet7:B262,99,3,0,3,0
john_arnold__15461__NFL99.xlsx,Trades:AF5,273,0,0,0,0
Лаба по химии.xlsx,Лист1:F803,82,1775,11,1775,12
191126P2_ROIAnnotationSummary_200218.xlsx,Flash68_annot:A2,374,182,1,1,1
maoyanMovies.xlsx,Sheet1:E10,156,1,0,1,0
COCODataset.xlsx,Sheet1:C3745,912,3,0,3,0
NL.xlsx,CHAR Calcs:BB216430,3030,0,0,0,0
rainfall.xlsx,Worksheet:I4092,175,5,0,5,0
Kick Starter Challenge - StarterBook - Submission.xlsx,Outcomes based on goals:E10,156,16,0,4,0
Tio Cash Master 0700 PS One Million Test Prime.xlsx,just another 30:I1,14661,78501,1051,1,1080
all_placements.xlsx,all_placements:O14,307,21954,205,21954,220
Thoughtful Comments Labelling.xlsx,Validation:E891,76,1,0,1,0
45D-4.xlsx,Load-Displacement:D25214,266,1340,18,1332,19
SKQ201617S_CTD_Profile_CF.xlsx,PAR:O3,561,2396,19,2395,20
Energy_Use_Sector_Fuel_Type.xlsx,MER_T02_02-3:A17295,1362,3,0,1,0
2019-05-16-0728_empty_racir.xlsx,Measurements:E13,327,6600,109,6600,113
RESULTADOS-OFICIALES-DISTRITO-09.xlsx,BASE:BE1160,3411,7,0,4,0
chicago-starter.xlsx,guns:A377,101,1,0,1,0
33067.xlsx,11-04-19:D11,109,8,1,1,1
KF Lariat Rental Profitability Model.xlsx,Model:E11,2298,26,0,25,0
Edwin Head Count Diciembre_2021.xlsx,NOV TURNOS:F4,154,7,0,7,0
42 time points LCM nanostring log notmalized.xlsx,Sheet3:B76,138,84,0,1,1
ClusterFPS_Statics7.xlsx,result-192.168.0.82:D137,377,4,0,3,0
Project 2 Analyze Survey Data.xlsx,create category:A54,61,88,0,1,0
9263.xlsx,シート7:A3,789,2320,19,2304,20
New File Created.xlsx,Sheet1:Z7135,147,1,0,1,0
Module 1 - People and households - Numbers.xlsx,femmes_couples_sans_enfants_age:E347,95,4,0,2,0
T-measures  For modification.xlsx,Sheet0:F6375,343,1,0,1,0
image-1631663008654.xlsx,2021.02 Análisis:R2,336,1956,25,1956,26
Overall_manual_old_with0.5.xlsx,Overall:J52,56,3,0,1,0
sales.xlsx,Orders:C5000,132,1,0,1,0
TrajectoryCalculator-new-3D.xlsx,BattedBallTrajectory-2:AB436,185,2,0,1,0
보람튜브 전체 데이터_형태소 분석.xlsx,전체 상대빈도_원본:D4884,368,4938,45,2,46
TrackingVolunteerContributions.xlsx,December 2015:D1359,216,1,0,1,0
2019-06-17-0715_picea_abies.xlsx,Measurements:E13,371,6600,138,6600,141
Kickstarter_Challenge1.xlsx,Outcomes Based on Goals:D7,103,4,0,1,0
New_Crude_All_manipulated.xlsx,try:H2,110,5316,36,1,37
Homework 1 Excel-Challenge.xlsx,StarterBook:P1715,196,2,0,1,0
fable2.xlsx,IMU1:A2,289,5118,90,5118,92
Alexandra Rombos Excel Level 1.xlsx,Data Security:L26,364,6,0,2,0
指數平滑法1081111.xlsx,holt JP8:C152,650,31132,528,31132,546
log6.xlsx,log6:A3277,132,3002,23,3,24
NCSP Lat errors.xlsx,Taul1:A169,204,6,0,1,0
hm_kickstarter_analysis_5-2-2021.xlsx,Crowdfunding Data:J3711,126,1,0,1,0
2019-05-16-1007_berberis_darwinii.xlsx,Measurements:E13,474,6600,98,6600,102
stock_universe_screening_2017_01_06.xlsx,BBG link:E215,141,2,0,1,0
estimativa_dou_2017.xlsx,Municipios:C5249,103,1,0,1,0
cooper_richey__4041__EOL_Enpower_deals.xlsx,DATA:F1946,118,3,0,1,0
Excel1 Homework.xlsx,Sheet8:B251,319,6,0,1,0
UW PokéDex GO.xlsx,3.0.0 Reverse Search Helper:B10,272,1900,17,1900,18
工作簿1-20181122160818045.xlsx,不良明细:CBJ5,96,2,0,1,0
static_quest_4_processing.xlsx,1_processing_time:C132,123,100,0,1,0
Seguimiento de Evaluación por Unidad_ejemplo (1).xlsx,Final:B23,86,257,4,257,4
Hauxley North Compiled.xlsx,Content:B17679,501,1,0,1,0
calculs.xlsx,urgent brake:E2,2561,80734,1575,80734,1634
IDX Stock Symbol Category Market Cap.xlsx,Clean Yahoo:S26,200,1196,10,1167,11
Overwinter_Detection_Results_JD.xlsx,w50a23:E1630,89,7,0,6,0
VIL-2016-02.xlsx,FEB 7:Q18,53,12,0,12,0
Kickstarter_Challenge.xlsx - Copy.xlsx,Outcomes Based on goals:C10,149,4,0,1,0
Data Prep for Aging Pop.xlsx,TCCC data:BF17,323,1,0,1,0
S_143_164_09-09-09-15-03.xlsx,Form:F5780,219,3,0,3,0
KPMG Data Analytics Project Excel Sheet solved.xlsx,NewCustomerList:V420,483,1000,8,1,8
NHL 2012-13.xlsx,Main Page:Q647,1799,26,0,11,0
delete_missings.xlsx,Sheet1:I27722,607,2,0,2,0
Report_Template_INDEX.xlsx,OP2:B10,1343,1931,37,1931,38
2015하수도통계(최종).xlsx,11_1하수처리수재이용:B96,5641,150,1,113,1
EventLog_2.xlsx,Sheet1:E108482,1338,27119,237,1,239
P12-Churn-Modelling - Forecast.xlsx,P12-Churn-Modelling - Forecast:B8,745,50003,771,50001,827
百济-计算百分比.xlsx,计算百分比:C303,109,33,0,1,0
benjamin_rogers__1051__Consolidated 6 Peaker-051800.xlsx,Depreciation:Z49,56,543,7,543,7
label_sponsor_data.xlsx,anno_data:D1783,369,3,0,3,0
Lab2.xlsx,StoreCopy:G405,155,11,0,4,0
MM1-0626SSM-6700.xlsx,IF Response:H15,89,103,1,2,1
calculo consumos cloud aws.xlsx,BE analysis:F1281,222,24,0,24,0
relacao_geral_-_vodanet_-_14-03-2014.xlsx,Anatel:N1213,169,227,2,1,2
benjamin_rogers__1169__Base.xlsx,Debt:E160,72,1344,16,1323,17
Exari.xlsx,CLM:Q25,87,3,0,3,0
Space Engineers Data.xlsx,S&S Analysis:X10,929,24,1,24,1
3_Orçamentos.xlsx,Calculo Vendas Software:AO13,52,0,0,0,0
Karimunjawa Data - Fish.xlsx,B.Karimunjawa-2012:AB33016,493,0,0,0,0
2019-05-11-1101_clethera_delvayi.xlsx,Measurements:E13,395,6600,112,6600,116
SathishKumar_Rajendiran_Group4_HW2.xlsx,M4-relay test.csv:R5596,1465,3,0,1,0
program.xlsx,дома:D143,623,1126,12,1120,12
Data set 10-03-2021(AutoRecovered).xlsx,selling expenses:C169,116,9,0,4,0
Exam 2 Items Sold template.xlsx,Parts Data:A1059,134,1,0,1,0
errol_mclaughlin_jr__10120__Chase-Stoneville Model 12_29_00.xlsx,Surety Bond Annuity:B11,833,8649,148,8640,152
inform-covid-19-risk-index-v012.xlsx,Vulnerability:AP195,159,0,0,0,0
aim120_amraap.xlsx,Barbados with AIM120-AMRAAP:B2,1789,47614,1142,47614,1176
InputData.xlsx,Sheet3:A8,4923,131455,1310,131454,1422
Taxa_Assignment_Matrix.xlsx,E:D1,3819,16252,306,1,311
negeri-sembilan-house-sale-26022021.xlsx,negeri-sembilan-house-sale-2602:F7931,94,9,0,9,0
EIS2019_database.xlsx,4.1.1:M5,98,296,2,296,2
association_info.xlsx,检查数据:Y68,132,714,6,4,6
20180913_Data_Import_Tool_Logic..xlsx,20180912_Data_Import_Tool_v1:FL2,11801,2910,33,2910,34
Model Input Document Satisloh V4.6 VFT-Orbit - CPQ.xlsx,Configuration:A6,135,977,9,3,9
Obstacle_Butane - 1.2.xlsx,Orgininal data V-L 30%H (2):R23,1682,10,0,6,0
Workings.xlsx,BTC_USD:L6,1114,39985,759,39985,789
SAM-0.01 OR30x100-0.75_3 dataset analysis.xlsx,State026:B88,413,6,0,1,0
VIL-2015-07.xlsx,JULY 19:Q10,57,9,0,9,0
BIM_물량집계 자동화 산출기준표_rC(20210903).xlsx,Gutters:AJ427,144,7,0,7,0
Kickstarter Challenge.xlsx,Outcomes Base on Goals Chart:B12,122,3,0,1,0
Dashboard_M2_Imports_Data_2018-09-11-18-57-51.xlsx,Dashboard M2 Imports Data:Q61,132,497,5,11,5
’‘’00-2.xlsx,Load-Displacement:D742781,433,755,9,747,10
SAM-0.01 OR10x100-0.25_3 dataset analysis.xlsx,State026:B44,348,6,0,1,0
T 套装升星表.xlsx,套装数值:B25,171,1757,304,1757,305
Thomeer2019.xlsx,THOM_B-C_edt_2018_196:D4,134,4535,92,4535,94
VTP_MAU_EXCEL_V1.11.xlsx,Quan_huyen:L5,371,713,5,1,5
DB 10.3 DarwinCore.xlsx,data:C3368,3747,4,0,3,0
data_score.xlsx,Sheet1:M10838,258,1,1,1,1
H2_consumption_test_15min.xlsx,H2_consumption_test_15min:V2,278,8759,61,8759,65
basestats.xlsx,basestats:C6198,258,9,1,3,1
